	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
564	-53.79643	31.85593	-36.29848	-0.05025	1.06674	-0.99878	-112.82333	69.51662	-100.46098	8.74642	-1.37634	-2.65254	-7.19290	2.30597	-3.64326	-0.69440	-2.29991	-0.44770	-109.06172	85.87947	-130.70883	-23.12980	17.97172	35.85252	8.13251	-12.59473	22.24445	3.34029	-11.03682	13.24998	-2.18769	-7.98093	3.99312	1.88568	-3.87581	5.25948	-0.36736	-1.22352	0.49573	0.25615	-0.33775	0.68568
565	-59.98026	34.58219	-24.57081	1.42061	-1.62651	-0.16688	-130.05429	90.86273	-126.05556	7.50850	-18.86416	-2.00841	-8.89306	2.18336	-1.37946	-1.20495	-3.52922	-0.58320	-118.94803	72.89001	-154.04536	-20.06843	16.50084	20.27746	6.51378	-2.64439	28.52871	1.99967	-11.10296	12.19518	-2.44721	-5.63848	6.01578	1.30793	-4.18224	5.11218	-0.51417	-1.14948	0.83124	0.12221	-0.43260	0.70769
566	-56.81993	32.77035	-3.48593	0.52379	-3.50631	0.19901	-121.13236	75.24738	-67.41215	0.26039	-28.43680	-0.95855	-8.74112	2.19171	0.23802	-2.05733	-4.84506	-0.51823	-116.52292	39.07288	-80.43594	28.96971	-32.84394	4.04210	4.03733	1.85698	22.22981	-3.77604	-8.66932	7.21289	-1.75564	-3.72598	5.09250	-0.93919	-4.07474	3.66608	-0.34086	-0.99050	0.56373	-0.26338	-0.48876	0.62660
567	-45.87350	28.84736	2.66357	1.29897	-7.40513	1.09431	-102.68174	50.81360	1.84634	-1.53522	-37.93670	1.17601	-6.16161	2.31070	-0.40795	-2.59799	-6.21297	-0.54979	-107.00842	5.91431	1.13091	47.58816	-51.42878	9.15351	2.64703	-2.08531	11.10530	-6.05572	-6.39268	4.49775	-1.19519	-3.77818	2.28465	-1.88434	-3.53396	2.76746	-0.12568	-0.88582	-0.07533	-0.42927	-0.39599	0.51372
568	-34.02040	23.62099	-8.95370	5.01625	-11.70175	2.21422	-79.00743	37.04633	17.61742	6.40308	-46.60543	2.40294	-2.87085	2.12794	-2.04228	-2.72328	-7.50064	-0.78756	-84.75717	-12.53435	8.46323	-7.73349	-9.65988	35.19258	2.51831	-6.18233	5.90884	-1.69191	-5.50635	5.82916	-1.35077	-4.39544	0.44456	-0.26329	-2.54719	2.90317	-0.13567	-0.71203	-0.31814	-0.14049	-0.17435	0.37015
569	-28.36199	20.00641	-15.57479	8.59719	-11.25244	2.22797	-46.93924	26.19558	16.26052	12.99275	-39.28571	0.21405	-1.00019	1.65706	-1.83398	-2.91303	-8.60397	-1.01861	-57.60792	-8.29922	-18.81422	-60.01635	10.07466	49.31302	1.64962	-3.84493	8.20760	0.23714	-2.90739	4.16178	-1.91571	-4.33966	1.25834	1.08645	-1.41143	2.18234	-0.38566	-0.54842	0.23116	0.22732	-0.01530	0.18395
570	-25.09600	18.69511	-8.02834	7.61288	-7.39762	0.66336	-6.59362	10.24156	37.85272	4.57599	-19.24375	-4.81926	-0.55752	1.22348	0.36119	-3.56609	-9.88798	-1.20794	-36.17447	4.20887	-18.04028	-18.95455	-63.69118	27.41478	0.50189	0.01451	13.56027	-7.70213	3.31108	-4.70875	-2.45857	-3.81729	4.79773	-0.34486	-0.90955	-0.18211	-0.65644	-0.45906	1.20580	0.21674	-0.05096	0.02852
571	-15.80522	11.97520	-3.41674	4.45780	-7.08871	-0.85873	30.76022	-6.15906	36.98738	-7.42839	-11.22590	-7.42565	-0.11136	0.51374	1.87912	-4.26160	-11.79639	-1.70091	-8.47961	-6.34778	-22.38539	61.67506	-152.39581	-7.07858	2.06467	-1.76972	17.49340	-16.07084	7.38273	-11.36864	-2.56402	-2.96284	9.13853	-2.44193	-1.64005	-1.36947	-0.71289	-0.32667	1.88907	-0.10460	-0.23080	0.05967
572	-4.68321	-2.73379	-12.15513	5.08746	-9.73944	-1.00027	41.94703	-17.02262	-23.78830	-0.00526	-13.65726	-3.81288	0.57859	-0.46353	1.27785	-4.52447	-14.12059	-2.54974	27.82543	-29.37022	-72.20796	65.77615	-132.89055	-13.63353	5.06914	-5.98272	15.68799	-10.53421	2.78819	-5.01592	-1.94828	-1.85543	9.50405	-1.39545	-2.83209	1.10108	-0.50894	-0.16563	1.56872	-0.18820	-0.40060	0.32994
573	-2.02942	-12.53789	-20.63465	9.32294	-7.30777	-0.70256	19.46160	-19.04803	-79.61494	26.75587	1.95677	2.63954	0.74734	-0.90460	-0.01371	-4.61201	-16.29405	-3.28829	53.81300	-14.52318	-106.06177	-4.98246	-24.16255	10.76432	4.39749	-5.04984	7.97359	4.14946	-8.77792	9.89609	-1.13440	-1.36528	4.20387	1.65144	-4.04275	5.24720	-0.25685	-0.12422	0.46233	0.08117	-0.57425	0.70161
574	-4.06447	-7.91263	-13.80127	15.06771	-0.21775	-0.85628	-5.95017	-10.53799	-54.71344	56.52562	32.54235	6.06781	0.70506	-0.58849	-0.04096	-4.55719	-18.32929	-3.89384	75.28735	35.72785	-56.42456	-59.84951	49.40199	34.90379	0.99592	1.45057	3.32846	9.75160	-19.55714	19.28582	-0.73380	-1.44066	-0.58090	2.11619	-6.04643	6.75254	-0.15397	-0.14533	-0.15891	0.17950	-0.82987	0.85662
575	0.49313	1.95981	2.49339	18.92901	2.65231	-1.58164	-1.69089	1.31803	16.57439	68.91287	44.73273	4.56619	1.28871	-0.24322	1.05600	-4.28806	-20.60637	-4.66598	100.06141	57.65809	29.20254	-65.11755	38.78109	40.87212	2.06709	6.43518	8.42269	3.80020	-22.10249	17.48053	-0.54385	-1.50767	0.52573	0.15576	-7.42999	4.90034	-0.13186	-0.16619	0.24989	-0.02257	-0.90837	0.63369
576	8.17185	6.75736	12.59329	21.72319	0.15751	-1.93997	22.73861	6.28606	57.22137	70.86964	34.98115	3.65415	1.91373	-0.19569	1.76998	-3.87291	-22.96439	-5.47882	127.83109	32.74663	71.89964	-59.14154	4.82177	36.08854	8.12537	3.81251	14.81314	-2.94687	-15.79975	9.85289	-0.18158	-2.09527	4.01815	-1.18117	-6.06871	2.28623	-0.03551	-0.32917	0.82759	-0.20041	-0.58191	0.22900
577	5.79291	7.83265	9.49596	27.95075	-2.92405	-0.99769	34.06901	4.72478	53.09397	86.18430	24.65446	8.41947	1.46886	-0.13278	1.32781	-3.32063	-25.06912	-6.13097	154.30266	6.43509	62.55666	-58.53693	-2.33712	28.66916	10.41889	-5.62104	10.11626	-4.74460	-7.03330	3.62641	0.09639	-3.93563	3.47635	-0.88066	-3.27455	1.16290	0.07832	-0.68628	0.68537	-0.19381	-0.13488	-0.00794
578	-6.27190	8.15081	-0.52963	32.68398	-5.44386	-0.14989	18.94039	3.92595	32.08625	99.58987	18.68688	13.34678	0.42083	0.00581	0.45725	-2.95367	-26.95779	-6.56609	146.13139	6.70414	28.37587	-36.85589	-1.92122	20.85991	4.65131	-14.13259	-2.74942	-3.24821	-1.70275	1.29428	-0.08276	-5.87490	-1.09488	0.05298	-1.94562	1.76677	0.08825	-0.91225	-0.05472	-0.12855	-0.06363	0.01094
579	-15.02304	7.64613	-6.65653	31.95662	-7.19529	-0.61912	-2.50557	5.13817	12.63297	90.29484	10.83835	12.31856	0.05134	0.07125	0.31873	-2.75660	-28.70779	-6.87923	100.62436	10.55753	-10.42069	7.15523	-21.06797	23.10020	-2.12161	-12.91267	-8.62971	-1.66402	-1.55275	1.73403	-0.50731	-5.64291	-3.78119	0.50553	-2.87439	2.75297	-0.00365	-0.65561	-0.48633	-0.12642	-0.41390	0.09036
580	-14.38054	6.41715	-6.05917	31.34310	-6.82559	-1.59997	-5.33776	1.20954	-6.38232	70.94081	2.63155	7.34313	0.63758	0.07520	1.06256	-2.30027	-30.32387	-7.24159	64.73391	-13.79195	-44.17462	28.94594	-37.50140	43.11233	-2.96863	-3.20108	-3.35401	-0.88764	-5.36182	4.08631	-0.69669	-3.70494	-2.54424	0.53960	-4.46102	3.22957	-0.11660	-0.21492	-0.32516	-0.11781	-0.72427	0.13216
581	-11.28849	4.05533	-4.68128	35.03450	-4.12657	-2.13661	8.20081	-12.00751	-27.58173	60.00007	2.40823	3.24089	1.36005	-0.01274	1.52583	-1.57866	-31.81621	-7.69009	62.54782	-57.02675	-65.11935	-0.31651	-11.26748	65.15021	0.77209	4.37942	3.16122	0.23865	-9.82503	7.79768	-0.49621	-2.48225	-0.81780	0.89324	-4.59324	3.48007	-0.12182	-0.07406	-0.13462	0.02592	-0.56721	0.20463
582	-11.77384	-0.21823	-6.03363	41.49810	-1.53974	-2.09164	29.33346	-28.36905	-33.43289	62.41415	8.69780	2.67197	1.55898	-0.40349	0.76990	-0.74423	-33.13099	-8.20357	90.91077	-89.73230	-55.22142	-46.88081	43.30916	64.42611	5.32479	4.26428	4.84807	1.38174	-11.75990	10.38710	-0.06758	-2.41076	-0.27432	1.38765	-3.05849	3.35349	-0.01638	-0.13293	-0.14844	0.21455	-0.08214	0.26410
583	-11.61678	-4.38334	-6.68505	47.09442	-0.62286	-1.90447	62.29696	-37.14071	-8.48332	69.56702	12.69182	4.02073	1.53333	-1.02076	-0.47840	0.37205	-34.04260	-8.63875	138.69908	-100.49493	-10.45682	-55.77973	60.29735	36.96738	7.95602	0.09156	3.41715	-0.27292	-11.04505	8.79757	0.29272	-2.26999	0.05515	1.07552	-2.08715	1.98951	0.06145	-0.07396	-0.16669	0.23705	0.14488	0.20994
584	-5.95986	-4.66270	-3.99569	49.19773	-0.81899	-2.16843	94.69514	-31.70420	28.78385	69.08237	11.24368	3.54767	1.85450	-1.43117	-0.81052	1.96470	-34.40463	-8.77315	171.42419	-89.59338	35.71584	-21.33620	10.73017	4.16681	5.45815	-3.61559	0.56966	-4.80774	-9.65110	3.84400	0.29271	-1.91057	0.08668	0.00925	-3.24377	-0.07135	0.03222	0.01758	-0.08162	0.05433	-0.17752	0.13823
585	2.07413	-0.36315	-0.25541	48.70402	-2.41457	-2.85929	97.26480	-13.30406	49.52880	62.43068	6.18329	0.71665	2.51325	-1.43479	0.10532	3.88671	-34.53175	-8.71831	161.35246	-57.74768	49.51654	17.27272	-53.59865	-10.56588	-2.61934	-4.48279	-3.08540	-7.37833	-8.65674	0.38480	-0.14939	-2.04175	-1.58786	-0.59646	-5.15954	-0.65309	-0.04016	-0.07153	-0.04803	-0.14826	-0.67645	0.22023
586	5.53217	4.86548	1.29844	49.10592	-4.93083	-3.47631	66.70998	7.48483	47.39009	61.16265	2.16995	-2.10059	2.99075	-1.23716	1.31452	5.81457	-34.86062	-8.78045	125.30835	-17.85626	33.04589	31.65043	-66.90898	-6.45979	-9.79865	-3.44086	-5.84029	-4.73191	-7.30155	1.37507	-0.69743	-2.66664	-4.36103	-0.09376	-5.35853	1.15255	-0.07449	-0.22611	-0.23442	-0.16362	-0.74752	0.45010
587	2.22364	7.68269	0.43734	52.00440	-5.81273	-3.89419	36.16942	17.04611	35.39968	66.91922	3.31159	-3.93399	2.95933	-1.08202	1.92494	7.40753	-35.50334	-8.96407	101.14929	2.89198	11.84353	20.72827	-29.23796	-0.03391	-7.70593	-4.95950	-6.00040	0.22982	-4.78340	4.39916	-0.56519	-3.27926	-4.75184	0.77574	-3.35507	3.50676	-0.04369	-0.30145	-0.42947	-0.04709	-0.29998	0.59402
588	-1.39362	6.00735	-0.29247	55.79199	-3.34474	-4.41447	36.71443	7.56870	25.27219	70.87968	9.95486	-5.32714	2.73321	-1.15228	1.88188	8.39266	-36.35111	-9.04371	106.69750	-10.40323	3.51568	-2.15082	9.17316	1.24560	3.35018	-9.25674	-3.39712	3.10864	-2.57318	6.13459	0.71850	-3.88213	-1.32134	1.19347	-1.12721	4.39069	0.10189	-0.45978	-0.29345	0.03270	0.15258	0.48041
589	2.01314	-0.83790	1.13426	59.59969	0.21277	-5.01043	62.06115	-16.14616	18.87367	72.15974	15.92493	-6.16640	2.61867	-1.45593	1.49808	9.19534	-37.19761	-9.08498	133.31715	-45.66423	5.38600	-17.06764	21.43461	4.76320	13.33246	-8.49618	1.38770	2.93369	-3.36623	6.36159	2.56347	-4.62759	2.91245	1.27053	-0.76271	3.68989	0.36445	-0.73038	0.16441	0.08033	0.13926	0.25405
590	10.28440	-7.75651	3.41678	64.33857	0.08220	-5.25481	85.79778	-36.25699	16.18150	76.69405	12.37427	-6.29647	2.43771	-1.58802	1.08471	10.79074	-37.79856	-9.46546	162.90964	-79.63577	10.83645	-13.46132	19.41337	15.51680	12.67954	2.03210	6.51476	1.50577	-7.25365	6.11008	3.51990	-4.66340	4.18396	1.53327	-2.43839	2.39828	0.54290	-0.78467	0.51681	0.18463	-0.31968	0.16283
591	12.21565	-9.52694	3.95765	68.85079	-5.95069	-4.92482	91.41789	-45.66346	14.73641	80.13505	-1.44804	-5.84996	2.03798	-1.39298	0.74053	13.18649	-38.19215	-10.18121	172.03624	-107.49989	17.74559	5.08320	10.53998	27.17880	2.51850	12.30898	7.92334	1.30129	-10.21088	5.78036	2.62034	-3.56789	1.72588	2.10638	-4.28190	1.78669	0.45487	-0.52945	0.37178	0.33767	-0.77872	0.31184
592	1.94977	-6.45556	2.54444	71.67761	-12.92882	-4.03890	76.10046	-49.53905	11.08220	78.13494	-10.61594	-2.79839	1.58403	-1.19778	0.39928	15.17191	-38.53358	-10.49252	149.65294	-123.16235	25.09012	28.71946	-9.31303	27.60288	-5.09742	8.04411	3.04182	2.49007	-8.39519	4.79853	0.90126	-2.96501	-1.93551	2.35667	-4.25736	2.03317	0.19458	-0.28038	-0.08488	0.39779	-0.76465	0.48827
593	-9.98181	-1.60428	0.71481	75.80559	-12.69766	-2.79214	51.29156	-42.88783	7.66520	82.47407	2.97512	4.89324	1.31235	-1.16007	0.15204	16.01251	-38.63127	-9.76395	123.12981	-95.40646	31.52600	40.34181	-28.46310	11.28888	-0.92615	-7.79573	-4.78737	2.35363	-3.25336	2.20905	0.31694	-3.84514	-3.66160	1.80821	-2.54029	1.72715	-0.01707	-0.24262	-0.36652	0.26576	-0.31536	0.30665
594	-9.53198	0.24616	0.06647	81.33884	-6.24021	-2.04271	35.45415	-26.19595	7.04684	96.69616	29.58866	12.44001	1.40346	-1.26260	0.14571	16.08433	-38.47439	-8.47562	119.78217	-34.31792	31.11875	28.94601	-28.26096	-8.87814	7.82026	-16.68379	-8.89198	-0.17329	-0.00753	-1.03299	0.89443	-4.68622	-3.09695	1.16023	-1.16999	0.37203	-0.11086	-0.28309	-0.37261	0.09475	0.05130	-0.19377
595	2.91438	-2.84920	1.03007	82.71562	-0.76636	-2.96806	36.16666	-16.94475	7.34591	107.81718	44.57806	12.48616	1.95686	-1.47136	0.38936	16.04194	-38.46545	-7.74869	132.88371	-1.33213	19.26296	9.76876	-9.53455	-12.46714	7.27234	-8.14835	-5.69803	-2.66718	-1.47310	-2.29958	0.79654	-3.55335	-1.98473	1.23623	-1.22863	-0.76917	-0.18788	-0.20232	-0.32734	0.09112	0.04522	-0.50657
596	14.66295	-6.85503	2.33666	79.52849	1.21204	-5.38512	45.51108	-24.76978	7.19028	109.91675	43.16360	5.16755	2.82777	-1.67522	0.72392	16.31389	-38.75132	-7.95553	144.52570	-23.37573	3.32111	8.59188	12.92917	1.32237	-2.88955	8.19944	1.57082	-2.87243	-5.27011	-0.95756	-0.52921	-0.96142	-1.36386	1.70551	-1.84605	-0.95801	-0.26589	-0.01340	-0.32322	0.20242	-0.14335	-0.35452
597	16.58919	-7.05086	2.35426	77.86522	1.16774	-7.46087	54.27340	-37.08931	7.90567	104.64809	36.18399	-3.01834	3.49085	-1.74603	0.88074	17.02358	-39.04174	-8.47377	145.90100	-64.19669	-2.05172	25.94802	22.92758	12.73170	-9.42212	14.08413	5.17779	-0.91411	-7.45650	1.28307	-1.16335	0.13240	-1.39642	2.03696	-2.24706	-0.29694	-0.19993	0.03406	-0.31484	0.27593	-0.29085	0.03907
598	10.96643	-2.58893	0.30892	80.79920	0.38281	-8.02123	59.99028	-32.47886	9.02903	91.40799	33.28772	-6.87443	3.48733	-1.60990	0.74658	18.10324	-39.08934	-8.76112	135.21127	-69.92268	6.88308	40.51620	6.67499	9.47964	-3.93014	2.24346	0.26645	1.38797	-7.71060	3.09786	0.33755	-2.29575	-2.53085	2.44101	-2.78797	0.93460	0.05689	-0.29774	-0.37865	0.27604	-0.36742	0.28469
599	5.96250	3.12673	-2.88067	85.13933	-0.35388	-7.82625	60.46526	-5.05015	6.78445	72.66679	39.72521	-5.55436	3.00451	-1.34632	0.52611	19.33596	-38.94472	-8.87649	112.78892	-18.85078	17.13754	44.01865	-27.59847	-1.01617	7.15514	-15.53570	-8.82880	2.34646	-8.61761	3.92332	2.65957	-6.34109	-4.33658	3.03639	-3.48821	1.54648	0.29979	-0.82763	-0.53635	0.23583	-0.37602	0.16743
600	7.81346	5.25756	-5.11362	88.25316	-1.99551	-7.38823	57.78918	23.91542	0.74771	63.27663	46.13867	-1.19981	2.60596	-1.12048	0.49110	20.31745	-38.77284	-9.02950	98.94950	44.35109	17.52704	48.61977	-43.90099	-7.27953	11.54641	-20.90616	-11.95821	1.67102	-9.70387	2.78352	3.58492	-7.80475	-4.64760	3.22940	-3.37541	0.44653	0.34952	-1.04223	-0.51822	0.19513	-0.28614	-0.18982
601	15.17823	2.43516	-5.16499	91.14463	-6.83590	-5.91332	60.56520	26.36967	-3.23650	74.15025	32.47753	2.28498	2.51860	-1.01514	0.60597	20.78556	-38.61256	-9.21386	120.01307	43.60520	13.15409	58.70433	-21.96235	-8.56451	5.35330	-9.81291	-5.24082	-0.60669	-7.83540	-1.03425	2.68254	-5.29120	-2.57442	2.83608	-2.27268	-1.35937	0.27206	-0.76390	-0.20894	0.21599	-0.16690	-0.41382
602	19.89884	-2.93486	-2.98442	94.24814	-13.63651	-3.60799	65.80534	-2.11416	-0.47073	93.13896	0.30891	2.19356	2.47015	-1.10326	0.56428	21.04205	-38.33141	-9.31824	157.90768	-32.81173	13.89733	58.62961	14.78056	-12.31075	-3.45662	4.98430	3.97174	-4.33533	-3.88014	-6.41335	1.14075	-1.45621	-0.09267	2.76929	-1.52119	-2.04585	0.14560	-0.28696	0.06700	0.33545	-0.16234	-0.31457
603	16.38203	-8.02285	0.64503	95.29333	-18.02833	-2.20558	59.52322	-39.61501	6.72683	98.32053	-26.66456	-1.04069	2.11517	-1.36933	0.23330	21.41177	-37.88693	-9.30653	163.44113	-121.21813	18.53288	43.21429	36.21993	-22.99819	-5.89242	10.57634	6.52898	-7.16067	-1.91477	-10.23999	0.16690	0.43620	0.46197	3.62522	-1.95211	-1.38365	-0.05252	-0.00160	-0.03565	0.50114	-0.29451	-0.12870
604	7.28528	-11.24607	4.18473	94.20851	-17.49715	-2.58684	41.09314	-62.30362	12.97219	88.42892	-34.57805	-5.24343	1.38540	-1.62539	-0.18542	21.70304	-37.42344	-9.19536	129.09871	-165.93475	19.51605	36.44316	38.24670	-34.47217	-1.73705	5.99069	2.00532	-6.54053	-1.90692	-9.50938	0.51137	-0.54495	-1.05042	4.09873	-2.48916	-0.09112	-0.17651	-0.07953	-0.41417	0.50770	-0.34064	-0.07293
605	-0.43337	-11.35649	5.68176	94.15366	-13.29931	-3.94634	26.33813	-60.65627	14.53712	80.79082	-28.42890	-8.59096	0.60090	-1.65074	-0.41516	21.80203	-37.06660	-9.01813	95.80360	-158.05014	14.38643	57.54921	27.94902	-34.34340	2.77418	-0.03221	-2.15796	-3.88922	-1.22188	-5.06660	2.14723	-2.41641	-2.48785	3.01048	-2.19021	1.45351	0.01701	-0.26699	-0.55432	0.23866	-0.18466	-0.01709
606	-2.99183	-8.63479	4.73861	95.99607	-8.74122	-5.15402	25.15421	-43.97259	11.77101	83.62741	-17.88229	-9.93604	0.16560	-1.42797	-0.39340	21.81169	-36.89585	-8.85959	91.46957	-121.54916	8.94252	88.48631	7.83655	-20.24982	3.02988	-0.91120	-1.00233	-2.25232	-1.01388	-1.39839	3.82761	-3.17514	-2.42399	1.92247	-1.86691	2.65579	0.45710	-0.32538	-0.26692	-0.00801	-0.07368	0.15168
607	-0.98074	-5.58260	2.83554	98.27737	-6.55302	-5.57617	34.82534	-29.30372	8.05084	93.77068	-9.17848	-8.49632	0.19611	-1.09516	-0.21967	21.60135	-36.96367	-8.81537	115.49941	-88.82292	9.38312	99.39791	-17.98441	-3.44501	-0.13065	0.88164	2.34563	-1.70518	-2.81967	-0.63620	4.03775	-3.44823	-2.06229	2.42971	-2.19002	3.00525	0.74240	-0.46405	-0.03615	0.07026	-0.16805	0.30216
608	3.67139	-3.34496	0.84656	100.22768	-6.41147	-5.48624	47.85147	-21.59602	4.27867	106.83920	-1.94382	-5.07470	0.54158	-0.64688	0.08374	21.23066	-37.12589	-8.86262	153.05009	-68.69585	12.44885	90.26707	-32.98700	3.30104	-2.70888	1.35045	3.00202	-0.56031	-4.79178	-1.17468	2.72194	-4.04406	-2.46198	3.77746	-2.60097	2.47301	0.56500	-0.74321	-0.17680	0.37737	-0.31724	0.25000
609	8.43571	-1.80373	-0.81589	101.32749	-6.72363	-5.62265	54.81680	-17.69238	0.61513	115.82448	3.94760	-2.55333	0.97293	-0.17751	0.47848	21.16216	-37.19710	-8.95310	175.66577	-56.70084	11.97282	85.27061	-17.07802	-4.82018	-1.69629	1.05062	0.52337	0.69077	-4.60491	-1.74129	1.85693	-4.60106	-3.17825	4.19510	-2.34696	1.36376	0.19583	-0.93405	-0.43940	0.56324	-0.32940	0.02151
610	11.09677	-1.53737	-1.32902	100.31339	-7.17301	-6.25104	50.34056	-17.61312	-0.00673	113.50334	3.15006	-3.37477	1.32442	0.01392	0.79883	21.57863	-37.07590	-9.04943	163.27737	-56.95024	8.82775	95.20093	17.18952	-16.12390	0.44183	1.71206	-1.54715	0.45406	-2.58127	-1.94740	2.18813	-4.77304	-3.63879	2.98404	-1.55258	0.58554	0.03028	-0.96459	-0.56150	0.40634	-0.20610	-0.12436
611	11.37965	-3.22521	-0.23505	96.51649	-7.82152	-7.19639	38.53117	-23.89795	4.96102	102.13349	-4.40722	-6.66234	1.53778	-0.17101	0.91110	22.17153	-36.65905	-9.05489	130.32156	-71.24489	8.71558	103.28773	30.26501	-13.09295	-0.57682	2.43508	-0.50410	-0.71568	-0.99957	-1.25387	2.14935	-4.52650	-3.52255	1.19349	-0.86898	0.77234	0.03963	-0.88178	-0.50404	0.05602	-0.05548	-0.06563
612	10.70074	-6.22165	1.65119	91.84068	-8.52978	-8.12044	28.10192	-33.27592	12.29417	92.08082	-9.81672	-9.28122	1.61444	-0.53500	0.83182	22.56201	-35.95197	-8.94189	107.13334	-85.19113	12.71298	92.62480	14.87289	-2.43346	-2.94080	2.03811	1.62442	-1.86016	-1.06037	-1.50218	1.39489	-3.82384	-2.79563	0.48524	-0.42370	0.89749	0.07047	-0.69636	-0.33745	-0.14323	0.09049	-0.05509
613	9.96901	-8.92826	3.02380	90.16423	-9.61040	-8.51809	22.80671	-37.84886	15.58992	92.95341	-7.10977	-9.09647	1.54594	-0.88164	0.65562	22.66743	-35.03952	-8.80099	106.75871	-82.33574	15.25353	72.17175	1.97720	-8.33651	-2.01474	2.53040	1.34166	-3.73173	-1.68033	-5.73248	1.23450	-2.47401	-1.77315	1.48389	0.08144	-0.26149	0.10183	-0.43535	-0.17077	-0.01463	0.22791	-0.27627
