	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
20	-0.01386	-0.01686	0.00619	-0.09502	-0.12773	-0.04397	0.06789	-0.36771	-0.08518	-0.02391	-0.05876	-0.01460	0.04137	-0.24208	-0.00421	0.02288	-0.00253	-0.00020	-0.02026	-0.09618	0.03562	-0.00710	-0.01542	-0.01617	-0.00905	-0.03882	0.00758	0.00720	-0.01000	0.01115	-0.05914	0.03177	0.00946	-0.02929	-0.00047	-0.00565	-0.04044	-0.00914	0.01446	0.00772	-0.02461	-0.01274	0.00330	-0.03545	0.01306	0.00224	-0.00129	-0.02399	0.01686	0.00444	0.01521	-0.00128	-0.00060	-0.02656	0.01667	0.00418	0.01349
21	-0.00487	-0.02516	0.00430	-0.13948	-0.14346	-0.05286	0.14088	-0.42133	-0.10769	-0.03477	-0.06742	-0.02432	0.06530	-0.23579	-0.00573	0.01840	-0.00019	-0.00152	-0.01036	-0.09315	0.03283	-0.01407	-0.04446	-0.00124	-0.00281	-0.05078	-0.00039	0.01514	-0.02222	0.00760	-0.02866	0.00861	0.00912	-0.02814	-0.00896	-0.00337	-0.02173	-0.01456	0.01254	-0.01464	-0.01171	-0.00521	0.00538	-0.02012	0.00841	0.00111	0.00459	-0.00392	0.02683	0.00786	0.00647	0.00053	0.00471	-0.00436	0.02724	0.00856	0.00739
22	-0.00528	-0.03273	0.00652	-0.17196	-0.15731	-0.06333	0.14735	-0.39474	-0.08515	-0.04379	-0.07202	-0.03189	0.07290	-0.23250	-0.00189	0.00054	0.00155	-0.00378	-0.00242	-0.11998	0.02295	-0.00857	-0.05696	0.01166	0.00781	-0.05242	-0.00046	0.00435	-0.02694	0.00962	-0.00995	-0.01722	0.01280	-0.02728	-0.02275	0.00585	-0.01026	-0.02298	0.00839	-0.02883	-0.00960	0.00875	0.00080	-0.00522	0.00354	-0.00970	0.00393	0.02407	0.01977	0.00734	0.00524	-0.00865	0.00370	0.02595	0.02012	0.00781	0.00936
23	-0.01097	-0.03399	0.00948	-0.16541	-0.14670	-0.06409	0.09186	-0.32458	-0.04148	-0.03551	-0.06310	-0.03322	0.06218	-0.23745	0.00560	-0.00897	-0.00097	-0.00842	0.00266	-0.15422	0.01738	0.00558	-0.04641	0.00617	0.01287	-0.04549	0.00183	-0.01090	-0.02256	0.01521	-0.01339	-0.02624	0.01388	-0.02552	-0.03266	0.01344	-0.01102	-0.02330	0.00416	-0.02249	-0.01821	0.01739	-0.00658	0.00021	0.00045	-0.01877	-0.00408	0.03062	0.00224	0.00667	0.00403	-0.01926	-0.00403	0.03200	0.00215	0.00634	0.00870
24	-0.01473	-0.03079	0.00612	-0.14703	-0.13608	-0.06204	0.03910	-0.28068	-0.02145	-0.02103	-0.05490	-0.03245	0.03500	-0.23970	0.00460	0.00157	-0.00823	-0.01423	-0.00143	-0.15937	0.01478	0.02053	-0.02854	-0.01377	0.01240	-0.03571	-0.00298	-0.01934	-0.01767	0.01438	-0.02649	-0.02094	0.00632	-0.01643	-0.03073	0.00912	-0.01808	-0.01927	0.00153	-0.00385	-0.02581	0.01054	-0.01029	-0.00264	-0.00135	-0.02090	-0.01304	0.00715	-0.01285	0.00606	-0.00544	-0.02373	-0.01252	0.00587	-0.01305	0.00563	-0.00342
25	-0.01479	-0.02985	-0.00339	-0.15408	-0.15558	-0.06462	0.04362	-0.29594	-0.03675	-0.02216	-0.05951	-0.02888	0.00260	-0.24230	-0.01266	0.01921	-0.01595	-0.01439	-0.01649	-0.13746	0.00542	0.03287	-0.02294	-0.02869	0.01391	-0.03083	-0.01217	-0.02009	-0.01979	0.00265	-0.03366	-0.01518	-0.00460	-0.00262	-0.01990	-0.00346	-0.02529	-0.02259	-0.00012	0.00731	-0.02719	-0.00571	-0.01055	-0.00963	-0.00331	-0.01929	-0.01757	-0.01849	-0.01712	0.00200	-0.01460	-0.02235	-0.01699	-0.02099	-0.01686	0.00246	-0.01483
26	-0.01388	-0.03196	-0.01150	-0.16877	-0.17939	-0.06938	0.09244	-0.33776	-0.05890	-0.03591	-0.06096	-0.02306	-0.01409	-0.25610	-0.03662	0.02603	-0.01460	-0.00930	-0.03373	-0.12356	-0.01307	0.03701	-0.02961	-0.02463	0.01772	-0.03251	-0.01289	-0.01702	-0.02279	-0.01291	-0.03211	-0.01476	-0.00860	0.00361	-0.01058	-0.01068	-0.02974	-0.03440	-0.00204	0.00187	-0.02621	-0.01525	-0.01140	-0.01925	-0.00539	-0.01829	-0.01803	-0.01931	-0.01303	-0.00539	-0.01172	-0.01950	-0.01781	-0.02010	-0.01210	-0.00376	-0.01088
27	-0.01278	-0.03153	-0.01357	-0.15113	-0.16091	-0.07629	0.14060	-0.35035	-0.06110	-0.03754	-0.03767	-0.02635	-0.00235	-0.26894	-0.05090	0.02296	0.00291	-0.01118	-0.04055	-0.12968	-0.03035	0.02672	-0.03172	-0.00484	0.01681	-0.03158	-0.00041	-0.01428	-0.01967	-0.02139	-0.02442	-0.01685	-0.00607	-0.00099	-0.00671	-0.00923	-0.02801	-0.04354	-0.00362	-0.00971	-0.02000	-0.01275	-0.01357	-0.02933	-0.00632	-0.01456	-0.01481	-0.00375	-0.00807	-0.00968	-0.00323	-0.01359	-0.01501	-0.00223	-0.00670	-0.00731	-0.00033
28	-0.00964	-0.02773	-0.01173	-0.11507	-0.10836	-0.08733	0.17158	-0.31926	-0.04714	-0.01838	0.00224	-0.04445	0.02640	-0.25465	-0.04943	0.01992	0.02986	-0.02521	-0.03117	-0.12912	-0.03405	0.00775	-0.01984	0.01726	0.01068	-0.01927	0.01536	-0.01380	-0.01767	-0.01766	-0.01066	-0.02137	-0.00649	-0.00457	-0.00704	-0.00915	-0.01978	-0.04263	-0.00327	-0.01323	-0.00499	-0.00846	-0.01741	-0.03424	-0.00592	-0.00274	-0.00709	0.00172	-0.00673	-0.00603	-0.00466	-0.00002	-0.00760	0.00365	-0.00539	-0.00368	-0.00284
29	-0.00472	-0.02791	-0.00848	-0.10258	-0.07381	-0.09531	0.18865	-0.27979	-0.03652	0.00065	0.03021	-0.06083	0.04722	-0.21215	-0.03778	0.01595	0.05036	-0.03688	-0.01424	-0.10154	-0.02305	-0.00518	-0.00578	0.03078	0.00723	-0.00239	0.02178	-0.01399	-0.02668	-0.00486	0.00611	-0.03399	-0.01161	0.00204	-0.01484	-0.01464	-0.01186	-0.04039	-0.00048	-0.00952	0.00745	-0.00987	-0.02288	-0.03259	-0.00480	0.01150	0.00475	-0.00674	-0.00713	0.00024	-0.01659	0.01541	0.00405	-0.00593	-0.00613	0.00210	-0.01890
30	-0.00076	-0.03670	-0.00339	-0.10812	-0.08187	-0.08903	0.17994	-0.26459	-0.03928	-0.00451	0.02826	-0.05318	0.04751	-0.17025	-0.02389	0.00382	0.05107	-0.02904	-0.00524	-0.06381	-0.00690	-0.00501	-0.00837	0.03294	0.01055	0.00273	0.01497	-0.01297	-0.04173	0.00796	0.01918	-0.05498	-0.01167	0.01366	-0.03218	-0.01675	-0.00923	-0.04922	0.00475	-0.00702	0.00321	-0.01084	-0.02470	-0.03125	-0.00189	0.01845	0.01574	-0.00842	-0.00384	0.00088	-0.02339	0.02217	0.01507	-0.00815	-0.00323	0.00216	-0.02944
31	0.00139	-0.04671	0.00277	-0.09752	-0.10806	-0.06403	0.13218	-0.26487	-0.04989	-0.03341	-0.00347	-0.02125	0.03562	-0.15169	-0.01306	-0.01467	0.02638	-0.00446	-0.00728	-0.04594	0.00407	0.00323	-0.02982	0.02845	0.01695	-0.00892	0.00163	-0.01184	-0.04928	0.01138	0.02683	-0.06914	-0.00098	0.02114	-0.04734	-0.00906	-0.00650	-0.06216	0.01235	-0.00555	-0.01024	-0.00423	-0.01693	-0.03320	0.00503	0.01779	0.02222	0.00507	0.00327	-0.00364	-0.01555	0.01969	0.02185	0.00589	0.00341	-0.00310	-0.02291
32	0.00348	-0.04594	0.00661	-0.07299	-0.11690	-0.02604	0.06487	-0.25232	-0.05653	-0.06231	-0.04727	0.01203	0.02652	-0.14937	-0.00695	-0.02852	-0.01319	0.01619	-0.00815	-0.05554	0.00622	0.01077	-0.05155	0.02360	0.02144	-0.02552	-0.00711	-0.01091	-0.04407	0.00390	0.03023	-0.05778	0.01243	0.02259	-0.04376	0.00220	0.00280	-0.05788	0.02045	0.00057	-0.01493	0.00506	-0.00257	-0.03138	0.01517	0.01347	0.02314	0.01450	0.00527	-0.00746	-0.00117	0.01344	0.02312	0.01534	0.00479	-0.00798	-0.00800
33	0.00530	-0.03364	0.00606	-0.06094	-0.09191	0.01010	0.01643	-0.22032	-0.05349	-0.06979	-0.07103	0.02556	0.02634	-0.14323	-0.00361	-0.03043	-0.04071	0.01652	0.00168	-0.07481	0.00403	0.01042	-0.05364	0.01885	0.01958	-0.03266	-0.00644	-0.00693	-0.03271	-0.00518	0.02489	-0.02579	0.01618	0.01850	-0.02423	0.00661	0.01275	-0.03276	0.02398	0.00837	-0.01101	0.00676	0.00793	-0.02233	0.02202	0.00360	0.01545	0.00428	-0.00174	-0.00901	0.00647	0.00320	0.01553	0.00387	-0.00281	-0.01063	0.00120
34	0.00476	-0.02263	0.00199	-0.05999	-0.04132	0.02860	0.00140	-0.18388	-0.04415	-0.05872	-0.05634	0.01913	0.02909	-0.12979	-0.00269	-0.02445	-0.03905	-0.00049	0.01541	-0.08368	0.00195	0.00043	-0.03610	0.01222	0.00936	-0.02624	-0.00202	0.00110	-0.02724	-0.00605	0.01158	-0.00373	0.00696	0.00945	-0.01025	0.00043	0.01251	-0.00953	0.01745	0.00843	-0.01015	-0.00121	0.00660	-0.01178	0.01726	-0.00911	0.00092	-0.01269	-0.00714	-0.01015	0.00338	-0.00841	0.00083	-0.01392	-0.00835	-0.01214	0.00065
35	0.00360	-0.02264	-0.00298	-0.04993	0.00659	0.02600	0.00806	-0.15433	-0.02922	-0.04562	-0.02063	0.00781	0.02469	-0.12277	-0.00457	-0.01760	-0.02050	-0.01689	0.01630	-0.07950	-0.00041	-0.01056	-0.01571	0.00634	-0.00178	-0.01278	-0.00092	0.00900	-0.03396	0.00074	0.00541	-0.01063	-0.00696	0.00401	-0.01236	-0.01008	0.00381	-0.00706	0.00156	0.00149	-0.01217	-0.01063	-0.00371	-0.00299	0.00036	-0.01127	-0.00895	-0.01613	-0.00060	-0.01035	-0.00491	-0.00927	-0.00932	-0.01636	-0.00122	-0.01151	-0.00433
36	0.00526	-0.02830	-0.00552	-0.03722	0.02169	0.01516	0.02583	-0.13612	-0.00481	-0.03880	0.00278	0.00640	0.01161	-0.12569	-0.00212	-0.00994	-0.00938	-0.01395	-0.00246	-0.07419	-0.00033	-0.01117	-0.00350	0.00254	-0.00218	-0.00147	-0.00394	0.01397	-0.04300	0.00700	0.01232	-0.03081	-0.01399	0.00973	-0.01961	-0.01440	-0.00413	-0.02003	-0.01483	-0.00191	-0.00964	-0.01245	-0.01170	0.00604	-0.01822	0.00058	-0.00461	-0.00560	0.01188	-0.00601	-0.01079	0.00316	-0.00513	-0.00426	0.01225	-0.00558	-0.00702
37	0.00646	-0.03018	-0.00519	-0.04905	-0.00773	0.00955	0.04873	-0.12977	0.02101	-0.04105	-0.00234	0.01826	-0.00097	-0.12077	0.01021	-0.00096	-0.01345	0.01189	-0.02707	-0.07618	0.00603	-0.00277	0.00384	-0.00399	0.00778	0.00351	-0.00890	0.01657	-0.03925	0.00556	0.01434	-0.04180	-0.01112	0.01564	-0.02392	-0.01115	-0.01124	-0.03426	-0.02177	-0.00098	-0.00590	-0.00813	-0.01241	0.01170	-0.02649	0.01178	0.00898	0.00381	0.01533	0.00346	-0.01109	0.01407	0.00850	0.00544	0.01644	0.00517	-0.00584
38	0.00034	-0.02841	-0.00556	-0.09127	-0.05985	0.00712	0.06491	-0.12182	0.03103	-0.05678	-0.02295	0.03085	-0.00598	-0.09430	0.02135	0.00270	-0.01799	0.04124	-0.03785	-0.08252	0.01144	0.00351	0.01014	-0.01428	0.01653	0.00330	-0.01386	0.01488	-0.02522	-0.00381	-0.00311	-0.04155	-0.00622	0.00476	-0.03072	-0.00986	-0.02242	-0.04229	-0.01723	-0.00620	-0.00971	-0.00730	-0.01334	0.00498	-0.02189	0.01053	0.01950	0.00222	0.00481	0.01086	-0.00803	0.01205	0.01919	0.00289	0.00592	0.01265	-0.00430
39	-0.01115	-0.02650	-0.00765	-0.13547	-0.08369	0.00136	0.06251	-0.09122	0.02491	-0.07799	-0.03027	0.02748	-0.00513	-0.05804	0.01771	-0.00173	-0.00530	0.04892	-0.02990	-0.08408	0.00588	0.00316	0.01035	-0.02001	0.01748	-0.00082	-0.01592	0.00494	-0.01615	-0.01279	-0.02639	-0.03529	-0.00524	-0.01695	-0.03995	-0.01339	-0.03122	-0.04013	-0.00829	-0.01552	-0.02040	-0.01161	-0.01758	-0.01264	-0.01151	0.00220	0.01952	-0.00505	-0.00974	0.00980	-0.00478	0.00300	0.01938	-0.00529	-0.00942	0.01038	-0.00478
40	-0.01681	-0.02291	-0.00749	-0.13843	-0.04267	0.00003	0.04435	-0.03915	0.02032	-0.08104	-0.00853	0.01057	-0.00266	-0.03371	0.00469	-0.00371	0.02189	0.03096	-0.01348	-0.07218	-0.00650	-0.00083	-0.00087	-0.01539	0.01150	-0.00885	-0.01357	-0.01096	-0.01612	-0.01324	-0.03078	-0.02362	-0.00451	-0.02505	-0.03989	-0.01168	-0.02303	-0.02826	-0.00266	-0.01402	-0.02874	-0.01110	-0.01285	-0.02615	-0.00331	-0.00261	0.00620	-0.00796	-0.01627	0.00277	-0.00302	-0.00206	0.00612	-0.00860	-0.01682	0.00194	-0.00605
41	-0.01126	-0.01694	-0.00311	-0.07941	0.04401	0.01566	0.02850	0.00161	0.02921	-0.05416	0.02825	0.00061	-0.00355	-0.03011	-0.00093	0.00356	0.04068	0.00529	-0.00369	-0.04811	-0.01127	-0.00713	-0.01891	-0.00576	-0.00086	-0.01849	-0.00937	-0.02179	-0.01767	-0.00744	-0.01304	-0.01271	0.00033	-0.01185	-0.02611	-0.00021	0.00219	-0.01687	-0.00054	-0.00287	-0.02638	-0.00086	0.00655	-0.02398	0.00134	-0.00286	-0.01798	-0.00628	-0.01555	-0.00484	-0.00220	-0.00206	-0.01811	-0.00739	-0.01611	-0.00571	-0.00488
42	-0.00219	-0.01265	0.00262	0.00960	0.11557	0.04341	0.03051	0.00357	0.04984	-0.01390	0.05046	0.00849	-0.01230	-0.04149	0.00903	0.00699	0.03414	-0.00999	-0.01049	-0.02743	-0.00055	-0.01318	-0.03229	-0.00065	-0.01570	-0.02470	-0.00702	-0.01926	-0.01662	-0.00307	0.00651	-0.01236	0.00683	0.00422	-0.00965	0.01109	0.02386	-0.01549	0.00349	-0.00089	-0.01257	0.01095	0.02306	-0.01059	0.00641	-0.00305	-0.03916	-0.00516	-0.01693	-0.01051	0.00200	-0.00225	-0.03926	-0.00713	-0.01651	-0.00980	0.00270
43	0.00084	-0.01155	0.00701	0.06639	0.12431	0.06513	0.04479	-0.02099	0.07169	0.01307	0.04121	0.02566	-0.02425	-0.05448	0.02752	-0.00692	0.01004	-0.00875	-0.02849	-0.02348	0.01830	-0.01132	-0.03244	-0.00533	-0.02183	-0.02408	-0.00845	-0.01080	-0.01282	-0.00185	0.01246	-0.02030	0.01090	0.00948	-0.00141	0.01336	0.02496	-0.01996	0.01216	-0.01174	0.00444	0.01545	0.01958	0.00060	0.01425	-0.00266	-0.04020	-0.00335	-0.01905	-0.01217	0.01207	-0.00258	-0.04015	-0.00578	-0.01769	-0.00989	0.01560
44	-0.00203	-0.01109	0.00965	0.05907	0.07756	0.07196	0.04805	-0.03939	0.07802	0.01484	0.00982	0.04005	-0.02696	-0.05649	0.03995	-0.02667	-0.01078	0.00541	-0.04130	-0.03155	0.03000	-0.00002	-0.02016	-0.01732	-0.01356	-0.01830	-0.01239	-0.01054	-0.00818	0.00026	0.01023	-0.02474	0.01174	0.01149	-0.00131	0.00827	0.01078	-0.02032	0.02135	-0.01547	0.01317	0.01181	0.00404	0.00298	0.02116	0.00187	-0.01919	0.00224	-0.00941	-0.00879	0.02133	0.00134	-0.01905	0.00063	-0.00817	-0.00667	0.02402
45	-0.00339	-0.01160	0.00973	0.00661	0.03157	0.07114	0.02961	-0.03540	0.06206	-0.00094	-0.01611	0.04540	-0.01280	-0.04600	0.03929	-0.03255	-0.01645	0.02192	-0.04035	-0.04118	0.02571	0.01010	-0.00734	-0.02501	0.00013	-0.01433	-0.01297	-0.01558	-0.00883	0.00471	0.01119	-0.02134	0.00924	0.01744	-0.00570	-0.00035	-0.00160	-0.01667	0.02324	-0.00120	0.00777	0.00220	-0.00396	-0.00019	0.02025	0.00963	0.00765	0.00765	0.01558	-0.00341	0.02128	0.00955	0.00766	0.00813	0.01560	-0.00336	0.02102
46	0.00133	-0.01476	0.00576	-0.04488	0.03965	0.07305	0.00633	-0.00615	0.04283	-0.02037	-0.01428	0.03988	0.01466	-0.02897	0.03125	-0.03018	-0.01203	0.02748	-0.02904	-0.05006	0.00764	0.01082	-0.00835	-0.01648	0.00779	-0.01820	-0.00506	-0.00927	-0.01601	0.00730	0.01612	-0.01653	0.00220	0.02074	-0.01235	-0.01083	-0.00315	-0.01664	0.01412	0.01400	-0.00679	-0.01065	0.00052	-0.00464	0.00927	0.01685	0.02147	0.00849	0.04139	-0.00001	0.01301	0.01773	0.02123	0.01125	0.03998	-0.00250	0.01168
47	0.00793	-0.01671	-0.00122	-0.04574	0.10123	0.07722	-0.00134	0.04970	0.04251	-0.03205	0.01161	0.02713	0.04102	-0.00490	0.02275	-0.03929	-0.00987	0.01686	-0.01342	-0.05222	-0.01588	0.00564	-0.02179	0.00423	0.00734	-0.02480	0.00642	0.00846	-0.01989	0.00391	0.01847	-0.01539	-0.00733	0.01587	-0.01681	-0.01943	0.00209	-0.02103	0.00034	0.01020	-0.01756	-0.02092	0.00672	-0.00795	-0.00457	0.01847	0.01734	0.00598	0.04867	0.00211	0.00362	0.01976	0.01697	0.00988	0.04656	-0.00169	0.00388
48	0.00789	-0.01307	-0.00738	0.01833	0.16750	0.07382	0.00755	0.10805	0.05250	-0.02751	0.04076	0.01438	0.04583	0.02771	0.01373	-0.05533	-0.01350	-0.00190	-0.00238	-0.03528	-0.03322	-0.00076	-0.02888	0.01809	0.00146	-0.02111	0.00920	0.01647	-0.01507	-0.00414	0.01397	-0.01635	-0.01265	0.00638	-0.01611	-0.02256	0.00520	-0.02348	-0.00633	-0.00949	-0.01562	-0.02370	0.00587	-0.00687	-0.00992	0.00852	0.00730	0.00202	0.03100	0.00698	-0.00150	0.00965	0.00697	0.00546	0.02927	0.00382	0.00001
49	-0.00121	-0.00747	-0.00971	0.10036	0.19717	0.06078	0.01876	0.11596	0.04533	-0.00639	0.06132	0.00697	0.01832	0.05399	0.00334	-0.05294	-0.01523	-0.01521	-0.00748	-0.00325	-0.03383	-0.00734	-0.01900	0.01300	-0.00620	-0.00520	-0.00148	0.00400	-0.01029	-0.01225	0.00331	-0.01742	-0.00917	-0.00344	-0.01426	-0.02007	0.00090	-0.02162	-0.00144	-0.02662	-0.00597	-0.01932	-0.00118	-0.00063	-0.00344	-0.00929	0.00438	-0.00347	-0.00199	0.01351	-0.00243	-0.00824	0.00411	-0.00165	-0.00267	0.01228	-0.00223
50	-0.01307	-0.00528	-0.00733	0.14022	0.19709	0.05627	0.01984	0.05722	0.01613	0.02146	0.07643	0.01074	-0.02687	0.05405	-0.00590	-0.02528	-0.00963	-0.01303	-0.02899	0.02025	-0.02031	-0.00967	-0.00440	-0.00288	-0.00855	0.00810	-0.01611	-0.01535	-0.01145	-0.01588	-0.01174	-0.01788	0.00041	-0.01221	-0.01447	-0.01057	-0.01094	-0.01810	0.00727	-0.02869	-0.00035	-0.00862	-0.00900	0.00546	0.00601	-0.02069	0.00711	-0.00745	-0.03127	0.01408	-0.00467	-0.01964	0.00691	-0.00767	-0.03095	0.01477	-0.00713
51	-0.02128	-0.00411	-0.00040	0.12952	0.20133	0.08240	0.01226	-0.00173	-0.00544	0.04509	0.08969	0.03161	-0.06025	0.03416	-0.01226	0.00437	-0.00245	0.00582	-0.04912	0.02030	-0.01009	-0.00399	-0.00062	-0.01204	-0.00207	0.00665	-0.02042	-0.02600	-0.00989	-0.01167	-0.03090	-0.01409	0.01037	-0.01980	-0.01206	0.00732	-0.02722	-0.01471	0.00965	-0.01726	-0.00250	0.00836	-0.01194	0.00442	0.00785	-0.01987	0.00800	-0.00102	-0.03683	0.00620	-0.00955	-0.01950	0.00798	-0.00261	-0.03600	0.00786	-0.01291
52	-0.02345	0.00077	0.00782	0.10678	0.22407	0.13109	0.00925	0.01715	0.01036	0.05918	0.09851	0.06077	-0.06558	0.02410	-0.01475	0.01128	-0.00249	0.02871	-0.04892	0.00756	-0.01463	0.00306	-0.00763	-0.00566	0.00492	-0.00499	-0.00929	-0.02479	0.00041	-0.00182	-0.04896	-0.00242	0.01593	-0.02476	-0.00255	0.02538	-0.03954	-0.01094	0.00362	-0.00128	-0.00686	0.02434	-0.00699	-0.00430	0.00103	-0.01632	0.00619	0.01663	-0.01572	-0.00234	-0.01040	-0.01744	0.00646	0.01539	-0.01480	-0.00065	-0.01131
53	-0.01686	0.00759	0.01063	0.10594	0.25180	0.16321	0.01439	0.10045	0.05191	0.06373	0.10132	0.07288	-0.04898	0.03971	-0.01080	-0.00199	-0.00779	0.03433	-0.02813	0.00406	-0.02368	0.00168	-0.01636	0.01144	0.00279	-0.01474	0.00923	-0.01139	0.00895	0.00476	-0.05252	0.01298	0.01244	-0.02145	0.01048	0.02916	-0.03601	-0.00445	-0.00563	0.01151	-0.00745	0.02656	0.00224	-0.01271	-0.00730	-0.01685	0.00235	0.02695	0.00725	-0.00512	-0.00584	-0.01923	0.00282	0.02705	0.00817	-0.00360	-0.00321
