	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
477	0.00016	-0.00025	-0.00003	0.00785	-0.01038	-0.00047	-0.04164	0.15801	0.40885	0.00663	0.00487	0.01062	0.00765	0.00101	0.01389	0.00107	-0.00061	-0.00009	0.00098	0.00583	0.00861	-0.00734	0.00561	0.01258	-0.00092	-0.00016	0.00319	0.00268	-0.00146	0.01149	-0.02201	-0.07554	-0.01187	-0.00160	0.01226	-0.00459	-0.00060	0.00133	-0.00158	-0.00060	0.00133	-0.00158	-0.00000	-0.00001	-0.00001	0.11921	-0.05938	0.02499	-0.01906	0.00166	0.00393	-0.00228	-0.00032	0.00410	-0.00228	-0.00032	0.00410	0.00000	-0.00001	0.00001	-0.74047	-0.57512	1.66558
478	0.00031	-0.00030	-0.00010	0.01541	-0.01238	-0.00351	-0.07313	0.19967	0.47192	0.00671	0.00213	0.00847	0.00686	0.00102	0.01128	0.00059	-0.00049	0.00053	-0.00292	0.00796	0.00872	-0.00810	0.00371	0.01663	0.00050	-0.00018	0.00413	0.00494	-0.00155	0.01137	-0.02600	-0.08427	-0.00778	-0.00414	0.01188	-0.00358	-0.00082	0.00199	-0.00078	-0.00082	0.00199	-0.00078	-0.00000	-0.00001	-0.00000	0.07855	-0.07409	0.02124	-0.01584	0.00084	0.00468	-0.00214	-0.00047	0.00638	-0.00214	-0.00047	0.00638	0.00001	-0.00002	0.00002	-0.93410	-0.75095	1.82043
479	0.00037	-0.00031	-0.00013	0.01809	-0.01284	-0.00480	-0.15061	0.19366	0.47758	0.00691	0.00072	0.00668	0.00633	0.00217	0.00892	0.00129	0.00042	0.00212	-0.00794	0.00968	0.00995	-0.00676	0.00179	0.01902	0.00104	-0.00046	0.00569	0.00253	-0.00139	0.00996	-0.03004	-0.08333	-0.00252	-0.00573	0.01177	-0.00250	-0.00074	0.00232	-0.00033	-0.00074	0.00232	-0.00033	-0.00000	-0.00001	-0.00000	0.06914	-0.06426	0.02955	-0.01639	-0.00462	0.00478	-0.00133	-0.00017	0.00751	-0.00133	-0.00017	0.00751	0.00002	-0.00001	0.00003	-1.19760	-0.89509	1.92147
480	0.00024	-0.00025	-0.00011	0.01177	-0.01019	-0.00399	-0.19261	0.14682	0.41632	0.00681	0.00236	0.00592	0.00725	0.00414	0.00775	0.00235	0.00163	0.00405	-0.01082	0.00973	0.01176	-0.00477	0.00150	0.01824	0.00014	-0.00077	0.00691	-0.00204	-0.00091	0.00887	-0.03216	-0.07360	0.00546	-0.00608	0.01175	-0.00118	-0.00044	0.00202	-0.00028	-0.00044	0.00202	-0.00028	0.00000	-0.00001	-0.00000	0.08514	-0.04335	0.04091	-0.01910	-0.01002	0.00436	-0.00035	0.00009	0.00771	-0.00035	0.00009	0.00771	0.00002	-0.00000	0.00003	-1.36965	-0.96025	1.92887
481	0.00001	-0.00017	-0.00009	0.00089	-0.00669	-0.00307	-0.17635	0.08910	0.32338	0.00586	0.00607	0.00565	0.00955	0.00560	0.00727	0.00281	0.00224	0.00562	-0.01027	0.00872	0.01278	-0.00489	0.00287	0.01570	-0.00131	-0.00063	0.00681	-0.00388	-0.00049	0.00906	-0.03577	-0.06463	0.01621	-0.00557	0.01205	0.00026	-0.00016	0.00112	-0.00055	-0.00016	0.00112	-0.00055	0.00000	-0.00000	-0.00000	0.09743	-0.03291	0.04827	-0.02117	-0.01316	0.00423	0.00013	0.00010	0.00789	0.00013	0.00010	0.00789	0.00002	-0.00000	0.00003	-1.42310	-0.98509	1.85476
482	-0.00014	-0.00016	-0.00008	-0.00599	-0.00574	-0.00286	-0.15722	0.06048	0.23561	0.00511	0.01002	0.00594	0.01196	0.00575	0.00730	0.00239	0.00191	0.00614	-0.00737	0.00784	0.01233	-0.00779	0.00438	0.01382	-0.00221	0.00036	0.00565	-0.00178	-0.00022	0.01058	-0.04024	-0.06137	0.02393	-0.00554	0.01233	0.00131	0.00003	0.00016	-0.00099	0.00003	0.00016	-0.00099	0.00000	-0.00001	-0.00000	0.09124	-0.03567	0.05105	-0.02117	-0.01596	0.00455	0.00004	-0.00001	0.00846	0.00004	-0.00001	0.00846	0.00002	-0.00000	0.00003	-1.48538	-1.01096	1.75235
483	-0.00008	-0.00021	-0.00005	-0.00335	-0.00826	-0.00134	-0.18152	0.07446	0.17190	0.00633	0.01214	0.00790	0.01318	0.00485	0.00924	0.00178	0.00106	0.00505	-0.00440	0.00744	0.01094	-0.01138	0.00490	0.01357	-0.00233	0.00186	0.00445	0.00080	-0.00027	0.01228	-0.03642	-0.05759	0.02140	-0.00751	0.01139	0.00164	0.00016	-0.00031	-0.00123	0.00016	-0.00031	-0.00123	0.00000	-0.00001	-0.00000	0.07640	-0.04000	0.04977	-0.01952	-0.01954	0.00463	0.00007	-0.00024	0.00908	0.00007	-0.00024	0.00908	0.00002	-0.00001	0.00003	-1.64309	-1.05164	1.67741
484	0.00012	-0.00027	0.00004	0.00620	-0.01166	0.00290	-0.21560	0.09398	0.14884	0.00932	0.01113	0.01199	0.01295	0.00333	0.01429	0.00191	0.00042	0.00248	-0.00321	0.00750	0.00945	-0.01359	0.00440	0.01443	-0.00188	0.00291	0.00370	0.00131	-0.00110	0.01266	-0.02207	-0.04737	0.00924	-0.01071	0.00905	0.00131	0.00011	-0.00020	-0.00088	0.00011	-0.00020	-0.00088	0.00000	-0.00001	-0.00000	0.06502	-0.04150	0.04455	-0.01770	-0.02203	0.00416	0.00077	-0.00058	0.00934	0.00077	-0.00058	0.00934	0.00002	-0.00001	0.00003	-1.84117	-1.13944	1.66722
485	0.00028	-0.00025	0.00016	0.01348	-0.01170	0.00762	-0.19474	0.06757	0.19294	0.01178	0.00837	0.01675	0.01198	0.00170	0.02090	0.00291	0.00033	-0.00042	-0.00436	0.00855	0.00830	-0.01424	0.00364	0.01564	-0.00095	0.00281	0.00302	0.00016	-0.00309	0.01257	-0.01190	-0.02973	0.00009	-0.01212	0.00674	0.00111	-0.00023	0.00009	-0.00004	-0.00023	0.00009	-0.00004	-0.00000	-0.00001	-0.00000	0.06209	-0.04271	0.03803	-0.01728	-0.02187	0.00352	0.00190	-0.00091	0.00917	0.00190	-0.00091	0.00917	0.00002	-0.00002	0.00003	-1.96917	-1.28814	1.75893
486	0.00028	-0.00013	0.00021	0.01293	-0.00695	0.00938	-0.12131	-0.01846	0.30476	0.01160	0.00696	0.01977	0.01114	0.00091	0.02542	0.00397	0.00070	-0.00210	-0.00682	0.01069	0.00843	-0.01403	0.00362	0.01668	0.00007	0.00162	0.00232	-0.00161	-0.00649	0.01415	-0.02106	-0.00423	0.00506	-0.01054	0.00537	0.00211	-0.00064	0.00017	0.00078	-0.00064	0.00017	0.00078	-0.00001	-0.00002	0.00000	0.06764	-0.04188	0.03680	-0.01844	-0.01982	0.00328	0.00288	-0.00114	0.00893	0.00288	-0.00114	0.00893	0.00002	-0.00002	0.00003	-2.00344	-1.46835	1.95627
487	0.00017	-0.00000	0.00019	0.00781	-0.00149	0.00830	-0.07479	-0.12837	0.41899	0.00910	0.00800	0.01964	0.01090	0.00146	0.02543	0.00429	0.00113	-0.00170	-0.00867	0.01225	0.01164	-0.01322	0.00472	0.01718	0.00046	0.00011	0.00231	-0.00334	-0.01078	0.01708	-0.04482	0.02493	0.01718	-0.00864	0.00458	0.00396	-0.00073	0.00007	0.00119	-0.00073	0.00007	0.00119	-0.00001	-0.00002	0.00000	0.07530	-0.03689	0.04688	-0.01988	-0.01760	0.00409	0.00324	-0.00136	0.00946	0.00324	-0.00136	0.00946	0.00002	-0.00002	0.00003	-2.04522	-1.66454	2.18049
488	0.00008	0.00002	0.00018	0.00324	-0.00020	0.00751	-0.11783	-0.20532	0.46043	0.00748	0.00945	0.01725	0.01123	0.00280	0.02205	0.00360	0.00114	0.00028	-0.00892	0.01138	0.01835	-0.01198	0.00623	0.01720	0.00010	-0.00079	0.00325	-0.00510	-0.01340	0.01908	-0.06333	0.04698	0.02118	-0.00940	0.00405	0.00517	-0.00044	0.00010	0.00114	-0.00044	0.00010	0.00114	-0.00001	-0.00001	0.00000	0.07893	-0.03029	0.06499	-0.02045	-0.01649	0.00579	0.00253	-0.00164	0.01143	0.00253	-0.00164	0.01143	0.00003	-0.00003	0.00004	-2.19211	-1.86331	2.35013
489	0.00003	-0.00002	0.00018	0.00124	-0.00216	0.00786	-0.21461	-0.22170	0.42978	0.00981	0.00927	0.01491	0.01182	0.00402	0.01858	0.00231	0.00070	0.00239	-0.00837	0.00886	0.02545	-0.01100	0.00712	0.01701	-0.00037	-0.00064	0.00416	-0.00763	-0.01157	0.01934	-0.06427	0.05527	0.01532	-0.01227	0.00434	0.00515	-0.00012	0.00021	0.00089	-0.00012	0.00021	0.00089	-0.00000	-0.00000	0.00000	0.07793	-0.02438	0.07757	-0.01989	-0.01712	0.00696	0.00057	-0.00182	0.01427	0.00057	-0.00182	0.01427	0.00003	-0.00003	0.00005	-2.41780	-2.01449	2.46392
490	0.00006	-0.00006	0.00016	0.00264	-0.00341	0.00706	-0.26683	-0.21003	0.38196	0.01508	0.00796	0.01405	0.01258	0.00446	0.01702	0.00118	0.00002	0.00347	-0.00818	0.00761	0.02834	-0.01097	0.00711	0.01668	-0.00049	0.00030	0.00412	-0.01086	-0.00612	0.01912	-0.05538	0.05574	0.01071	-0.01437	0.00558	0.00481	-0.00013	0.00005	0.00081	-0.00013	0.00005	0.00081	-0.00000	0.00001	0.00000	0.07157	-0.01923	0.07230	-0.01830	-0.01890	0.00626	-0.00195	-0.00164	0.01623	-0.00195	-0.00164	0.01623	0.00004	-0.00002	0.00006	-2.63993	-2.11201	2.53852
491	0.00013	-0.00008	0.00009	0.00626	-0.00413	0.00431	-0.22582	-0.22589	0.35455	0.01919	0.00735	0.01433	0.01351	0.00388	0.01691	0.00083	-0.00068	0.00361	-0.00845	0.00861	0.02592	-0.01147	0.00644	0.01628	-0.00039	0.00137	0.00343	-0.01302	-0.00138	0.01975	-0.05379	0.06236	0.01294	-0.01391	0.00615	0.00504	-0.00041	-0.00047	0.00083	-0.00041	-0.00047	0.00083	-0.00001	0.00001	0.00000	0.05760	-0.01439	0.05285	-0.01654	-0.02032	0.00409	-0.00342	-0.00104	0.01580	-0.00342	-0.00104	0.01580	0.00004	-0.00001	0.00006	-2.83707	-2.24480	2.57119
492	0.00018	-0.00015	0.00001	0.00877	-0.00640	0.00078	-0.13164	-0.28114	0.36000	0.02011	0.00778	0.01505	0.01393	0.00281	0.01740	0.00135	-0.00101	0.00372	-0.00863	0.00943	0.02241	-0.01119	0.00542	0.01605	-0.00017	0.00214	0.00302	-0.01182	-0.00040	0.02117	-0.06813	0.08196	0.01554	-0.01152	0.00432	0.00554	-0.00066	-0.00090	0.00059	-0.00066	-0.00090	0.00059	-0.00002	0.00001	0.00000	0.03554	-0.00871	0.03816	-0.01579	-0.02042	0.00247	-0.00275	-0.00027	0.01315	-0.00275	-0.00027	0.01315	0.00002	0.00001	0.00005	-3.03808	-2.49317	2.60773
493	0.00019	-0.00019	-0.00009	0.00956	-0.00773	-0.00320	-0.04350	-0.33619	0.40368	0.01919	0.00787	0.01591	0.01283	0.00225	0.01847	0.00229	-0.00048	0.00445	-0.00849	0.00786	0.02330	-0.00940	0.00484	0.01579	0.00029	0.00253	0.00310	-0.00735	-0.00155	0.02282	-0.09328	0.10487	0.01319	-0.00933	0.00094	0.00576	-0.00075	-0.00084	0.00014	-0.00075	-0.00084	0.00014	-0.00002	0.00001	0.00000	0.00704	-0.00281	0.03813	-0.01555	-0.01939	0.00255	-0.00071	0.00035	0.00992	-0.00071	0.00035	0.00992	0.00000	0.00001	0.00003	-3.24888	-2.83111	2.72371
494	0.00022	-0.00012	-0.00015	0.01094	-0.00452	-0.00619	0.01396	-0.35028	0.47261	0.01792	0.00668	0.01655	0.01034	0.00249	0.01996	0.00300	0.00078	0.00546	-0.00789	0.00516	0.02947	-0.00712	0.00567	0.01488	0.00073	0.00236	0.00329	-0.00303	-0.00087	0.02447	-0.11572	0.11596	0.01355	-0.00938	-0.00116	0.00643	-0.00071	-0.00046	-0.00006	-0.00071	-0.00046	-0.00006	-0.00001	-0.00001	0.00000	-0.02230	-0.00112	0.04003	-0.01448	-0.01722	0.00316	0.00071	0.00064	0.00757	0.00071	0.00064	0.00757	-0.00002	0.00001	0.00002	-3.40399	-3.13576	2.90120
495	0.00027	0.00000	-0.00010	0.01267	0.00031	-0.00451	0.03117	-0.32740	0.53620	0.01621	0.00517	0.01664	0.00814	0.00285	0.02099	0.00310	0.00179	0.00588	-0.00693	0.00419	0.03534	-0.00619	0.00752	0.01325	0.00061	0.00144	0.00341	-0.00221	0.00251	0.02548	-0.12231	0.11280	0.02858	-0.01241	-0.00032	0.00903	-0.00056	-0.00010	0.00020	-0.00056	-0.00010	0.00020	-0.00001	-0.00001	0.00000	-0.04090	-0.00466	0.02993	-0.01323	-0.01287	0.00256	0.00053	0.00057	0.00632	0.00053	0.00057	0.00632	-0.00003	0.00000	0.00002	-3.37324	-3.27895	3.02657
496	0.00026	0.00002	0.00005	0.01236	0.00021	0.00185	0.00232	-0.32077	0.57499	0.01408	0.00464	0.01624	0.00754	0.00265	0.02085	0.00264	0.00172	0.00541	-0.00662	0.00608	0.03420	-0.00699	0.00842	0.01160	-0.00015	0.00011	0.00358	-0.00439	0.00566	0.02510	-0.11086	0.10824	0.05434	-0.01765	0.00224	0.01337	-0.00031	0.00021	0.00063	-0.00031	0.00021	0.00063	-0.00000	-0.00001	0.00000	-0.04069	-0.00531	0.01274	-0.01400	-0.00605	0.00057	-0.00071	0.00019	0.00523	-0.00071	0.00019	0.00523	-0.00002	0.00000	0.00001	-3.08233	-3.26851	3.02419
497	0.00022	-0.00011	0.00015	0.01040	-0.00595	0.00665	-0.04053	-0.37813	0.59480	0.01209	0.00463	0.01543	0.00771	0.00190	0.01969	0.00208	0.00090	0.00484	-0.00780	0.00921	0.02601	-0.00811	0.00734	0.01042	-0.00102	-0.00078	0.00372	-0.00558	0.00632	0.02393	-0.09758	0.11223	0.06890	-0.02313	0.00397	0.01658	-0.00006	0.00066	0.00078	-0.00006	0.00066	0.00078	0.00000	0.00000	0.00000	-0.03152	0.00274	0.00468	-0.01761	0.00131	-0.00127	-0.00196	-0.00032	0.00326	-0.00196	-0.00032	0.00326	-0.00002	-0.00000	0.00001	-2.65026	-3.28359	2.93629
498	0.00021	-0.00027	0.00010	0.01020	-0.01208	0.00526	-0.02425	-0.47731	0.61741	0.01011	0.00394	0.01432	0.00692	0.00088	0.01830	0.00179	0.00041	0.00468	-0.00948	0.01088	0.01824	-0.00827	0.00575	0.00961	-0.00126	-0.00070	0.00335	-0.00186	0.00529	0.02410	-0.10601	0.11615	0.05785	-0.02623	0.00426	0.01579	-0.00002	0.00141	0.00065	-0.00002	0.00141	0.00065	0.00000	0.00001	0.00000	-0.03323	0.01088	0.01626	-0.02302	0.00673	-0.00100	-0.00230	-0.00064	0.00049	-0.00230	-0.00064	0.00049	-0.00001	-0.00001	0.00000	-2.31488	-3.50290	2.90372
499	0.00028	-0.00028	-0.00002	0.01386	-0.01213	0.00020	0.09175	-0.55568	0.65556	0.00751	0.00244	0.01342	0.00520	-0.00031	0.01757	0.00157	0.00045	0.00424	-0.00944	0.01013	0.01789	-0.00741	0.00559	0.00912	-0.00067	0.00008	0.00243	0.00512	0.00470	0.02700	-0.13630	0.10431	0.03468	-0.02623	0.00510	0.01182	-0.00040	0.00235	0.00055	-0.00040	0.00235	0.00055	0.00000	0.00001	0.00000	-0.04777	0.00933	0.03720	-0.02846	0.00903	0.00093	-0.00155	-0.00044	-0.00175	-0.00155	-0.00044	-0.00175	-0.00001	-0.00000	-0.00001	-2.20766	-3.92662	3.04773
500	0.00043	-0.00014	-0.00009	0.02042	-0.00611	-0.00376	0.25368	-0.59721	0.68665	0.00462	0.00104	0.01295	0.00425	-0.00138	0.01751	0.00087	0.00006	0.00275	-0.00694	0.00841	0.02365	-0.00593	0.00701	0.00942	0.00041	0.00104	0.00176	0.00863	0.00598	0.03040	-0.15679	0.07432	0.02434	-0.02573	0.00803	0.00857	-0.00097	0.00304	0.00063	-0.00097	0.00304	0.00063	-0.00000	-0.00000	0.00000	-0.05590	0.00679	0.04064	-0.03189	0.00871	0.00115	-0.00052	0.00023	-0.00230	-0.00052	0.00023	-0.00230	-0.00000	0.00001	-0.00001	-2.26251	-4.39747	3.31201
501	0.00057	0.00004	-0.00009	0.02702	0.00167	-0.00483	0.36738	-0.62895	0.68168	0.00190	0.00039	0.01209	0.00476	-0.00151	0.01687	-0.00038	-0.00124	0.00097	-0.00462	0.00736	0.02812	-0.00413	0.00854	0.01048	0.00142	0.00182	0.00187	0.00658	0.00858	0.02995	-0.14135	0.03653	0.03051	-0.02772	0.01215	0.00797	-0.00141	0.00334	0.00083	-0.00141	0.00334	0.00083	-0.00001	-0.00000	0.00000	-0.04833	0.01936	0.01903	-0.03242	0.00773	-0.00196	0.00006	0.00069	-0.00166	0.00006	0.00069	-0.00166	0.00001	0.00001	-0.00000	-2.32419	-4.75273	3.50237
502	0.00065	0.00018	-0.00004	0.03063	0.00706	-0.00337	0.39938	-0.64793	0.67053	-0.00161	-0.00032	0.00977	0.00520	-0.00077	0.01455	-0.00140	-0.00256	0.00045	-0.00603	0.00750	0.02603	-0.00280	0.00875	0.01108	0.00190	0.00204	0.00227	0.00393	0.01089	0.02502	-0.10140	0.00226	0.03463	-0.03234	0.01574	0.00813	-0.00177	0.00368	0.00129	-0.00177	0.00368	0.00129	-0.00002	0.00001	0.00000	-0.03731	0.04428	-0.00174	-0.03184	0.00750	-0.00544	0.00029	0.00037	-0.00137	0.00029	0.00037	-0.00137	0.00001	0.00001	-0.00000	-2.28850	-4.95923	3.51886
503	0.00065	0.00022	0.00004	0.03014	0.00807	0.00013	0.38178	-0.62238	0.72202	-0.00760	-0.00248	0.00615	0.00368	-0.00080	0.01097	-0.00139	-0.00268	0.00146	-0.01030	0.00908	0.01742	-0.00273	0.00737	0.01013	0.00161	0.00165	0.00217	0.00362	0.01219	0.02017	-0.06971	-0.02418	0.02776	-0.03750	0.01844	0.00724	-0.00224	0.00440	0.00206	-0.00224	0.00440	0.00206	-0.00002	0.00001	0.00001	-0.03437	0.06387	0.00325	-0.03240	0.00709	-0.00579	0.00042	-0.00037	-0.00210	0.00042	-0.00037	-0.00210	0.00000	-0.00001	-0.00001	-2.12585	-5.12704	3.45873
504	0.00060	0.00016	0.00015	0.02755	0.00501	0.00499	0.34897	-0.55416	0.84965	-0.01580	-0.00634	0.00259	-0.00007	-0.00322	0.00748	-0.00044	-0.00146	0.00255	-0.01187	0.01249	0.00577	-0.00326	0.00547	0.00816	0.00095	0.00116	0.00158	0.00436	0.01273	0.01988	-0.06615	-0.04624	0.02449	-0.04167	0.02161	0.00629	-0.00262	0.00540	0.00276	-0.00262	0.00540	0.00276	-0.00003	0.00001	0.00001	-0.04182	0.06821	0.02889	-0.03403	0.00492	-0.00304	0.00048	-0.00062	-0.00309	0.00048	-0.00062	-0.00309	-0.00000	-0.00001	-0.00001	-1.82936	-5.37764	3.47307
505	0.00055	0.00007	0.00025	0.02536	0.00050	0.00987	0.32569	-0.48714	0.99662	-0.02227	-0.01112	0.00008	-0.00459	-0.00769	0.00512	0.00048	-0.00008	0.00219	-0.00677	0.01603	-0.00274	-0.00246	0.00505	0.00603	0.00078	0.00115	0.00107	0.00605	0.01280	0.02473	-0.08292	-0.07111	0.04059	-0.04564	0.02695	0.00707	-0.00273	0.00655	0.00304	-0.00273	0.00655	0.00304	-0.00002	0.00001	0.00001	-0.06013	0.06053	0.05169	-0.03487	0.00140	0.00020	0.00045	-0.00010	-0.00359	0.00045	-0.00010	-0.00359	-0.00001	-0.00000	-0.00001	-1.37945	-5.73333	3.61849
506	0.00051	0.00003	0.00031	0.02328	-0.00116	0.01256	0.35222	-0.45304	1.10917	-0.02226	-0.01580	-0.00145	-0.00817	-0.01198	0.00389	0.00042	0.00016	0.00065	0.00304	0.01619	-0.00201	0.00064	0.00745	0.00319	0.00129	0.00150	0.00104	0.00937	0.01177	0.03277	-0.09414	-0.10617	0.07232	-0.05177	0.03450	0.00957	-0.00286	0.00840	0.00323	-0.00286	0.00840	0.00323	-0.00002	0.00001	0.00001	-0.08356	0.04452	0.05608	-0.03398	-0.00106	0.00187	0.00027	0.00059	-0.00369	0.00027	0.00059	-0.00369	-0.00001	0.00001	-0.00001	-0.76108	-6.20741	3.86710
507	0.00042	0.00014	0.00027	0.01934	0.00382	0.01057	0.46086	-0.44028	1.17773	-0.01569	-0.01809	-0.00225	-0.01044	-0.01400	0.00259	-0.00065	-0.00081	-0.00038	0.01258	0.01208	0.00681	0.00458	0.01215	-0.00101	0.00160	0.00170	0.00174	0.01151	0.00845	0.04176	-0.08127	-0.15615	0.10513	-0.06080	0.04193	0.01264	-0.00351	0.01172	0.00404	-0.00351	0.01172	0.00404	-0.00002	0.00002	0.00002	-0.09881	0.01648	0.04019	-0.03217	-0.00019	0.00149	-0.00019	0.00083	-0.00349	-0.00019	0.00083	-0.00349	-0.00001	0.00001	-0.00001	-0.05159	-6.87817	4.15686
