	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d	C:\Users\Paul Meinheit\Desktop\raw Data\paul\N1_finishedFinal\FInisehdRoundN1.c3d
17	-3.11437	-2.63873	-16.58763	-0.78549	4.59352	-85.84020	0.95204	-3.83976	-16.35775	-0.56963	1.62537	-85.85191	0.95204	-3.83976	-16.35775	-0.56963	1.62536	-85.85191	9.05917	-1.06458	-32.39224	-9.57489	12.34839	-60.25364	15.18403	-3.76916	-32.19046	-5.02589	2.55688	-60.76257	-7.31830	6.83881	-43.66422	0.49940	4.74925	-37.09343	8.93278	-2.29781	-23.94411	-11.21477	6.58305	-23.18071	5.25214	20.60743	-33.26368	1.12790	-10.88354	-8.39869	28.83477	3.67565	-106.94926	37.22575	-13.70489	73.01379	34.60011	5.83881	-107.58848	32.51408	-15.04025	71.74927
18	-3.36073	-2.45571	-16.56053	-0.70949	4.95629	-85.98737	1.01128	-3.74473	-16.32395	-0.47035	1.54643	-86.00093	1.01128	-3.74473	-16.32395	-0.47035	1.54643	-86.00093	9.08254	-1.06043	-32.50090	-9.55553	12.40566	-60.38252	15.11817	-3.80214	-32.29735	-4.99856	2.48238	-60.88759	-7.33597	6.88921	-43.79239	0.59643	4.76812	-37.21626	9.07406	-2.30055	-23.99961	-11.06515	6.59958	-23.23407	5.06889	20.59997	-33.08453	0.87393	-10.97728	-8.21974	28.67637	3.75701	-107.39219	37.20839	-13.67737	71.71851	34.10204	5.88908	-107.99191	32.18624	-15.06190	70.36823
19	-3.62517	-2.36061	-16.33610	-0.45790	5.26998	-86.10859	0.93311	-3.68517	-16.09558	-0.19899	1.46212	-86.12380	0.93311	-3.68517	-16.09558	-0.19899	1.46212	-86.12380	9.14392	-1.05429	-32.49720	-9.53804	12.45344	-60.64531	14.99495	-3.89385	-32.28629	-5.03502	2.35618	-61.13124	-7.37328	6.94804	-43.94238	0.68468	4.79058	-37.24387	9.42592	-2.45435	-24.02689	-10.70316	6.46457	-23.31312	4.95625	20.69012	-33.26067	0.59758	-11.03720	-8.24068	28.50029	3.78456	-108.31081	37.06898	-13.74137	70.51250	33.81933	6.12473	-108.91473	32.32599	-14.60513	69.26513
20	-3.82598	-2.44699	-16.03825	-0.15287	5.43534	-86.16148	0.74292	-3.74856	-15.79120	0.11793	1.39714	-86.17764	0.74292	-3.74856	-15.79120	0.11793	1.39714	-86.17764	9.23276	-1.06986	-32.43677	-9.51205	12.45570	-60.94355	14.85824	-3.97975	-32.21931	-5.11942	2.25030	-61.40190	-7.40338	6.97206	-44.04205	0.72887	4.79328	-37.22643	9.76576	-2.71437	-24.11589	-10.34004	6.25099	-23.48711	4.92929	20.84574	-33.71914	0.31076	-11.03073	-8.62467	28.28932	3.80091	-108.94110	36.75529	-13.96164	69.77885	33.72155	6.48053	-109.58720	32.27913	-14.09930	68.63287
21	-4.01403	-2.52310	-15.90355	-0.01968	5.52770	-86.14214	0.60789	-3.82757	-15.64738	0.26124	1.35923	-86.15902	0.60789	-3.82757	-15.64738	0.26124	1.35923	-86.15902	9.30125	-1.10321	-32.46960	-9.46745	12.41947	-61.20293	14.77827	-4.00941	-32.25089	-5.19245	2.20041	-61.63747	-7.45344	6.98131	-44.07243	0.73252	4.77713	-37.25516	9.85422	-2.90657	-24.31147	-10.21491	6.13757	-23.73804	4.92418	20.97008	-34.10239	0.04857	-10.99435	-9.24726	28.02668	3.89771	-108.62598	36.35317	-14.29305	69.34956	33.74214	6.89757	-109.34563	31.66985	-13.84182	68.16224
22	-4.38932	-2.42002	-15.99534	-0.14877	5.82518	-86.09621	0.67235	-3.85656	-15.71803	0.16052	1.28915	-86.11543	0.67235	-3.85656	-15.71803	0.16052	1.28915	-86.11543	9.31906	-1.12899	-32.79511	-9.40658	12.38607	-61.32705	14.78288	-3.99190	-32.57986	-5.21522	2.18855	-61.74591	-7.56685	7.04881	-44.04681	0.71431	4.76343	-37.34748	9.69954	-2.92967	-24.53329	-10.33496	6.19183	-23.95533	4.87548	21.00495	-34.17140	-0.16157	-10.99447	-9.82158	27.74030	4.08291	-107.69491	36.00185	-14.62344	68.92801	33.71827	7.38313	-108.49474	30.80866	-13.81896	67.60136
23	-4.89902	-2.30911	-16.09468	-0.41154	6.36574	-86.08591	0.81840	-3.94092	-15.78271	-0.05607	1.16419	-86.10928	0.81840	-3.94092	-15.78271	-0.05607	1.16419	-86.10928	9.31631	-1.12458	-33.31894	-9.33668	12.38363	-61.29686	14.82228	-3.98750	-33.10668	-5.21082	2.18053	-61.70084	-7.71021	7.18021	-43.97171	0.68934	4.76341	-37.41176	9.54761	-2.89391	-24.68074	-10.46563	6.27585	-24.08218	4.78071	20.96000	-33.95644	-0.33393	-11.05539	-10.14037	27.51502	4.27055	-107.18296	35.78145	-14.85537	68.39977	33.52842	7.94705	-108.03507	30.24695	-13.75313	66.98273
24	-5.09531	-2.43734	-15.99624	-0.62036	6.67454	-86.11126	0.80779	-4.10962	-15.65882	-0.24144	1.09219	-86.13696	0.80779	-4.10962	-15.65882	-0.24144	1.09219	-86.13696	9.34274	-1.09397	-33.61443	-9.26766	12.39743	-61.25152	14.82697	-4.02973	-33.40050	-5.21685	2.16215	-61.63713	-7.77743	7.26782	-43.89366	0.66091	4.78663	-37.38593	9.57012	-2.96919	-24.73112	-10.43255	6.22233	-24.15565	4.68518	20.88660	-33.64247	-0.51568	-11.13679	-10.23016	27.38113	4.41442	-107.66215	35.65577	-14.97397	67.81161	33.21664	8.54333	-108.53052	30.10961	-13.52277	66.40852
25	-4.77295	-2.74358	-15.75501	-0.71258	6.38992	-86.11886	0.62634	-4.24845	-15.42549	-0.35765	1.15182	-86.14223	0.62634	-4.24845	-15.42549	-0.35765	1.15182	-86.14223	9.39853	-1.05731	-33.46384	-9.21143	12.39885	-61.30658	14.78373	-4.08781	-33.24511	-5.23123	2.13752	-61.67630	-7.71562	7.22794	-43.90387	0.62479	4.84332	-37.32504	9.70248	-3.17360	-24.69824	-10.29776	6.01902	-24.19494	4.62834	20.85580	-33.44011	-0.75867	-11.17220	-10.28931	27.25713	4.55619	-108.71300	35.52130	-15.04023	67.26362	32.85712	9.14808	-109.58187	30.09113	-13.43050	65.89787
26	-4.38057	-2.94465	-15.57866	-0.77541	5.86819	-86.07095	0.48745	-4.28598	-15.27149	-0.45740	1.23396	-86.09066	0.48745	-4.28598	-15.27149	-0.45740	1.23396	-86.09066	9.44238	-1.02628	-33.18121	-9.16794	12.38980	-61.42282	14.72372	-4.11954	-32.95937	-5.23373	2.10694	-61.78254	-7.59961	7.12916	-44.03830	0.58832	4.91530	-37.31645	9.81102	-3.38356	-24.59732	-10.19735	5.78726	-24.17198	4.62062	20.91194	-33.48963	-1.08953	-11.14349	-10.46694	27.06327	4.72906	-109.57858	35.32397	-15.12562	66.84249	32.43961	9.77094	-110.44566	29.95496	-13.80189	65.46075
27	-4.40610	-2.89016	-15.57907	-0.89878	5.70958	-85.97068	0.53574	-4.25192	-15.27105	-0.58124	1.19809	-85.98983	0.53574	-4.25192	-15.27105	-0.58124	1.19809	-85.98983	9.44792	-1.00574	-33.20924	-9.12320	12.39199	-61.51979	14.68148	-4.11820	-32.98833	-5.23083	2.06692	-61.86894	-7.53758	7.09633	-44.22370	0.57052	4.96767	-37.40373	9.86397	-3.48574	-24.48204	-10.15863	5.65187	-24.09846	4.66568	21.02381	-33.78845	-1.47299	-11.11615	-10.72341	26.81038	4.90188	-109.86691	35.09440	-15.25952	66.59764	31.99122	10.32736	-110.73095	29.79708	-14.51758	65.17595
28	-4.67738	-2.69308	-15.71594	-1.02749	5.93236	-85.85296	0.68854	-4.18515	-15.39379	-0.67674	1.08994	-85.87446	0.68854	-4.18515	-15.39379	-0.67674	1.08994	-85.87446	9.42120	-1.00109	-33.55089	-9.06949	12.39886	-61.59301	14.68294	-4.10222	-33.33305	-5.24493	2.04097	-61.92703	-7.54978	7.12992	-44.34764	0.57175	4.99114	-37.58743	9.88902	-3.46197	-24.42618	-10.14296	5.65510	-24.03764	4.76937	21.10604	-34.20142	-1.82584	-11.16075	-10.93776	26.55025	5.03796	-109.54765	34.87180	-15.42552	66.54314	31.62106	10.75331	-110.41792	29.80592	-15.25303	65.13008
29	-4.62375	-2.54788	-15.92833	-1.02346	6.00237	-85.75475	0.78650	-4.07459	-15.61558	-0.65779	1.07090	-85.77734	0.78650	-4.07459	-15.61558	-0.65779	1.07090	-85.77734	9.39679	-1.01328	-33.80288	-9.02124	12.37329	-61.67643	14.72732	-4.07733	-33.58786	-5.26811	2.07053	-62.00046	-7.56926	7.11851	-44.38286	0.56262	5.00077	-37.81479	9.87544	-3.35251	-24.45160	-10.15640	5.76663	-24.02391	4.91804	21.11120	-34.62047	-2.10007	-11.25867	-11.09032	26.29915	5.13168	-108.72113	34.65417	-15.59466	66.67158	31.37355	11.23370	-109.62323	29.92598	-15.93306	65.31072
30	-4.12810	-2.51271	-16.16587	-0.83091	5.62619	-85.68733	0.80325	-3.92796	-15.88866	-0.49702	1.19524	-85.70721	0.80325	-3.92796	-15.88866	-0.49702	1.19524	-85.70721	9.41379	-1.03891	-33.75451	-8.99998	12.29808	-61.71595	14.78127	-4.02751	-33.54307	-5.25998	2.15854	-62.04747	-7.53808	7.01216	-44.41348	0.52168	5.01022	-37.99911	9.77828	-3.19070	-24.51322	-10.24980	5.93972	-24.02630	5.07386	21.07878	-35.05807	-2.32760	-11.34461	-11.24220	26.04538	5.18979	-107.65847	34.42791	-15.75176	66.88422	31.13159	11.91622	-108.60358	29.89539	-16.63798	65.53793
31	-3.72008	-2.49000	-16.33840	-0.50251	5.14085	-85.65034	0.83614	-3.81356	-16.08775	-0.21584	1.37018	-85.66663	0.83614	-3.81356	-16.08775	-0.21584	1.37018	-85.66663	9.47325	-1.07740	-33.67457	-9.00824	12.20031	-61.58699	14.81779	-3.94622	-33.46983	-5.19947	2.25822	-61.94137	-7.49007	6.89545	-44.51227	0.46861	5.02525	-38.10411	9.56812	-2.99203	-24.54626	-10.46210	6.13768	-23.98905	5.18362	21.07233	-35.46582	-2.56130	-11.39989	-11.40556	25.81017	5.23750	-106.85073	34.19828	-15.89161	66.94588	30.76395	12.49983	-107.80067	29.57734	-17.25239	65.53302
32	-3.72681	-2.38467	-16.37770	-0.14242	4.92620	-85.65569	0.92586	-3.73994	-16.12899	0.11628	1.51998	-85.67025	0.92586	-3.73994	-16.12899	0.11628	1.51998	-85.67025	9.54400	-1.13170	-33.81972	-9.02764	12.12260	-61.34549	14.83836	-3.85100	-33.62419	-5.11691	2.32731	-61.72440	-7.49450	6.85779	-44.65104	0.44504	5.04343	-38.17647	9.25691	-2.78425	-24.53207	-10.78325	6.32803	-23.90405	5.19564	21.11820	-35.67788	-2.80416	-11.43955	-11.55705	25.64993	5.30555	-106.65266	33.99208	-16.01351	66.69521	30.34286	12.59629	-107.55206	29.10407	-17.50809	65.17889
33	-3.75815	-2.21953	-16.32208	0.12222	4.85986	-85.71632	0.98318	-3.59621	-16.08139	0.36120	1.66902	-85.72993	0.98318	-3.59621	-16.08139	0.36120	1.66902	-85.72993	9.60448	-1.19252	-33.99827	-9.03274	12.08869	-61.28756	14.83938	-3.77253	-33.81060	-5.07013	2.36041	-61.67964	-7.52956	6.85906	-44.75635	0.47671	5.05237	-38.26746	8.92506	-2.62965	-24.52742	-11.12175	6.47167	-23.84633	5.10575	21.22032	-35.68733	-3.01022	-11.45792	-11.71269	25.59427	5.37200	-107.00292	33.84364	-16.12217	66.18549	30.06919	12.37382	-107.84333	28.65214	-17.33359	64.57943
34	-3.40468	-2.05519	-16.27772	0.21219	4.69440	-85.81609	0.95295	-3.31842	-16.07334	0.42181	1.82916	-85.82802	0.95295	-3.31842	-16.07334	0.42181	1.82916	-85.82802	9.65077	-1.23455	-33.93595	-9.01137	12.08845	-61.56695	14.81323	-3.73482	-33.75163	-5.08470	2.37168	-61.95726	-7.52167	6.80745	-44.79143	0.54852	5.03917	-38.36648	8.68815	-2.57929	-24.59397	-11.35049	6.54176	-23.89183	4.97442	21.38481	-35.73032	-3.14327	-11.43389	-11.91513	25.62228	5.37163	-107.55679	33.75704	-16.22481	65.56044	30.02802	12.33177	-108.37412	28.25971	-16.92101	63.88012
35	-2.85075	-1.91080	-16.32574	0.16618	4.50270	-85.90098	0.92804	-3.01123	-16.16342	0.35100	1.92429	-85.91135	0.92804	-3.01123	-16.16342	0.35100	1.92429	-85.91135	9.67361	-1.24826	-33.71729	-8.98272	12.08710	-61.96709	14.78790	-3.72780	-33.53291	-5.11508	2.38588	-62.35310	-7.47827	6.71159	-44.77589	0.60194	5.00354	-38.43968	8.57394	-2.59016	-24.70499	-11.44728	6.56953	-24.00046	4.86929	21.59984	-35.96095	-3.23607	-11.36749	-12.17492	25.69846	5.28793	-107.79570	33.69551	-16.32744	65.00317	30.10966	12.56683	-108.61603	27.98474	-16.49951	63.28084
36	-2.48462	-1.78485	-16.46407	0.06210	4.46365	-85.91654	1.00402	-2.81073	-16.32415	0.24688	1.87590	-85.92677	1.00402	-2.81073	-16.32415	0.24688	1.87590	-85.92677	9.66931	-1.24982	-33.58569	-8.97622	12.06385	-62.21265	14.79994	-3.71341	-33.40162	-5.09249	2.42027	-62.60921	-7.46434	6.66794	-44.77567	0.58482	4.95779	-38.48512	8.51331	-2.55704	-24.78070	-11.49761	6.62654	-24.06058	4.81866	21.79219	-36.19460	-3.36290	-11.30013	-12.43202	25.79413	5.20995	-107.32998	33.63077	-16.42980	64.71860	30.14389	12.72978	-108.14363	27.95568	-16.25106	63.02287
37	-2.42873	-1.66047	-16.62669	-0.07595	4.60442	-85.85300	1.13831	-2.72062	-16.49030	0.13438	1.70349	-85.86459	1.13831	-2.72062	-16.49030	0.13438	1.70349	-85.86459	9.66458	-1.25519	-33.63543	-8.98908	12.03763	-62.26205	14.83582	-3.67526	-33.45422	-5.00185	2.45255	-62.68378	-7.50379	6.74098	-44.85840	0.51177	4.91828	-38.53109	8.48018	-2.43691	-24.80106	-11.53242	6.74639	-24.03843	4.82541	21.86041	-36.10690	-3.53180	-11.28417	-12.60994	25.86466	5.27449	-106.46697	33.57764	-16.52914	64.70884	30.06371	12.57207	-107.25349	28.08726	-16.28850	63.06693
38	-2.55723	-1.54662	-16.75452	-0.20511	4.84079	-85.75172	1.22427	-2.67969	-16.61503	0.04207	1.51253	-85.76543	1.22427	-2.67969	-16.61503	0.04207	1.51253	-85.76543	9.69954	-1.26901	-33.84335	-8.99437	12.03076	-62.19612	14.85231	-3.63159	-33.66671	-4.88886	2.44883	-62.64085	-7.57023	6.88457	-45.01731	0.43798	4.89823	-38.61409	8.52349	-2.27259	-24.81706	-11.49339	6.90625	-23.99692	4.88387	21.78769	-35.63932	-3.64634	-11.31592	-12.73134	25.84113	5.54320	-106.04930	33.56622	-16.63197	64.63698	29.91207	12.15249	-106.80740	28.05918	-16.55815	62.96712
39	-2.68641	-1.51354	-16.82854	-0.20070	5.07555	-85.68448	1.22199	-2.69003	-16.68514	0.07686	1.39604	-85.70016	1.22199	-2.69003	-16.68514	0.07686	1.39603	-85.70016	9.78780	-1.28905	-34.14447	-8.98334	12.03288	-62.05806	14.83212	-3.60592	-33.97215	-4.81030	2.41857	-62.51177	-7.63166	6.98795	-45.16027	0.38646	4.90103	-38.74789	8.65077	-2.11407	-24.86687	-11.36513	7.07224	-23.98937	4.98227	21.65760	-35.06852	-3.61480	-11.33291	-12.90018	25.67778	5.95753	-106.49311	33.60229	-16.74638	64.19054	29.81122	11.65069	-107.25670	27.76013	-16.87515	62.38393
40	-2.69696	-1.57218	-16.86335	0.00667	5.21982	-85.70288	1.17640	-2.74055	-16.71755	0.29568	1.37172	-85.71951	1.17640	-2.74055	-16.71755	0.29568	1.37172	-85.71951	9.89832	-1.30595	-34.39265	-8.96860	12.03113	-61.90225	14.78727	-3.61056	-34.22253	-4.79335	2.39238	-62.35160	-7.67101	7.00774	-45.20501	0.34642	4.92124	-38.89436	8.77418	-1.99084	-24.94343	-11.23525	7.21421	-24.01933	5.10902	21.55725	-34.71013	-3.47695	-11.29511	-13.14814	25.40842	6.39125	-107.42668	33.66842	-16.86020	63.55443	29.94101	11.22135	-108.26556	27.48130	-17.07525	61.61459
41	-2.54082	-1.63442	-16.89586	0.25907	5.15568	-85.77275	1.12662	-2.74308	-16.75574	0.53535	1.41622	-85.78860	1.12662	-2.74308	-16.75574	0.53535	1.41622	-85.78860	9.97433	-1.30809	-34.43452	-8.95234	12.04448	-61.84170	14.74157	-3.63709	-34.26385	-4.82370	2.36832	-62.27822	-7.67847	6.99609	-45.16781	0.31815	4.95177	-38.99215	8.79039	-1.94239	-25.02753	-11.20822	7.28849	-24.08224	5.24225	21.54720	-34.72042	-3.37892	-11.22136	-13.39802	25.15980	6.69946	-108.25433	33.74559	-16.94985	63.21563	30.36511	10.93988	-109.22858	27.51287	-17.14178	61.25304
42	-2.24790	-1.69304	-16.94447	0.26325	4.82669	-85.79144	1.03970	-2.69029	-16.81871	0.50821	1.49699	-85.80496	1.03970	-2.69029	-16.81871	0.50821	1.49699	-85.80496	9.97912	-1.29442	-34.29795	-8.92059	12.09956	-61.94263	14.72701	-3.65561	-34.12562	-4.85828	2.32532	-62.36267	-7.66457	7.00319	-45.12858	0.31503	4.98004	-39.02822	8.68356	-1.99406	-25.09111	-11.30298	7.26165	-24.16024	5.33525	21.67287	-35.11006	-3.42267	-11.15313	-13.56718	25.07966	6.75453	-108.55875	33.81527	-17.00519	63.36205	30.91148	10.83323	-109.66029	27.80535	-17.24427	61.46627
43	-1.96711	-1.88840	-16.97318	-0.05716	4.39730	-85.70335	0.86942	-2.75053	-16.85835	0.15581	1.56242	-85.71442	0.86942	-2.75053	-16.85835	0.15582	1.56242	-85.71442	9.93047	-1.27147	-34.17513	-8.87394	12.18545	-62.10033	14.76173	-3.64286	-34.00251	-4.86222	2.27048	-62.50650	-7.65595	7.01367	-45.13500	0.33767	4.99035	-39.04025	8.54369	-2.10523	-25.08789	-11.43855	7.15608	-24.19549	5.33172	21.90775	-35.71216	-3.57862	-11.12645	-13.62143	25.21788	6.52421	-108.18782	33.86496	-17.03091	63.85889	31.30481	10.96526	-109.34319	28.13696	-17.60238	62.03373
44	-1.87765	-2.25734	-16.94999	-0.41782	4.13886	-85.56871	0.66157	-3.02771	-16.83290	-0.21943	1.57895	-85.57861	0.66157	-3.02771	-16.83290	-0.21943	1.57894	-85.57861	9.88016	-1.24245	-34.17805	-8.84321	12.24855	-62.13530	14.82405	-3.60674	-34.00727	-4.83161	2.24061	-62.53841	-7.65422	6.98100	-45.18383	0.36311	4.98857	-39.04689	8.48909	-2.21402	-25.00792	-11.50088	7.02653	-24.15728	5.19537	22.14003	-36.16049	-3.74372	-11.15205	-13.58387	25.49673	6.14125	-107.45821	33.90115	-17.04176	64.61320	31.37903	11.33594	-108.58116	28.37108	-18.18508	62.81656
45	-2.02867	-2.51475	-16.92770	-0.50247	4.16509	-85.50116	0.55968	-3.29841	-16.79642	-0.29803	1.56673	-85.51138	0.55968	-3.29841	-16.79642	-0.29803	1.56673	-85.51138	9.86300	-1.21943	-34.24654	-8.85534	12.24148	-62.04286	14.87155	-3.57066	-34.07841	-4.78047	2.25806	-62.45903	-7.65315	6.90507	-45.25957	0.36015	5.00129	-39.05022	8.56740	-2.30877	-24.92263	-11.43175	6.90835	-24.10924	4.95234	22.26873	-36.12428	-3.83880	-11.20516	-13.55060	25.78551	5.83681	-106.91739	33.93736	-17.07129	65.47336	31.21925	11.75233	-107.96158	28.47762	-18.62532	63.67142
46	-2.36634	-2.35149	-16.97441	-0.30656	4.42140	-85.56599	0.67486	-3.27458	-16.82512	-0.08217	1.52743	-85.57764	0.67486	-3.27458	-16.82512	-0.08217	1.52742	-85.57764	9.87571	-1.22740	-34.33631	-8.89164	12.17389	-61.97701	14.88313	-3.54158	-34.17072	-4.72747	2.30385	-62.41553	-7.67546	6.84458	-45.34402	0.33251	5.03249	-39.10263	8.71707	-2.38856	-24.90454	-11.28158	6.82719	-24.11962	4.71266	22.27319	-35.61662	-3.84500	-11.26256	-13.61805	25.99687	5.75400	-106.56221	33.99885	-17.16065	66.08158	31.13216	12.02903	-107.55788	28.47309	-18.56330	64.26035
47	-2.80144	-1.90889	-17.06976	-0.05731	4.78781	-85.73565	0.95411	-3.05560	-16.90705	0.19380	1.41928	-85.74925	0.95411	-3.05560	-16.90705	0.19380	1.41928	-85.74925	9.89404	-1.26844	-34.47419	-8.90570	12.09960	-62.03466	14.87111	-3.50750	-34.31169	-4.69195	2.34470	-62.48908	-7.72621	6.83320	-45.41595	0.32660	5.05551	-39.25970	8.81836	-2.41168	-24.92761	-11.17579	6.81334	-24.14939	4.58143	22.19178	-34.93023	-3.79429	-11.33917	-13.74319	26.15568	5.82995	-105.96461	34.14240	-17.30177	66.27251	31.36372	12.11811	-106.98848	28.44355	-18.02037	64.42884
48	-3.18699	-1.62107	-17.16355	0.08426	5.08879	-85.91715	1.22501	-2.97588	-16.98651	0.35720	1.26300	-85.93228	1.22501	-2.97588	-16.98651	0.35720	1.26300	-85.93228	9.89983	-1.30251	-34.60757	-8.87827	12.05916	-62.21330	14.86107	-3.46383	-34.44884	-4.68039	2.36707	-62.67001	-7.77245	6.83888	-45.46517	0.36362	5.05835	-39.46103	8.79136	-2.35550	-24.91964	-11.20633	6.86341	-24.12251	4.55145	22.07442	-34.30057	-3.73552	-11.44920	-13.78903	26.36458	5.88498	-105.30794	34.39845	-17.42812	66.33103	31.84251	11.95410	-106.38780	28.50821	-17.38054	64.46829
